date,demand_quantity,part_id,category,service_center
2023-08-21,77,Part-007 (Med Vol),Medium Moving,East
2023-08-22,59,Part-007 (Med Vol),Medium Moving,East
2023-08-23,72,Part-007 (Med Vol),Medium Moving,East
2023-08-24,74,Part-007 (Med Vol),Medium Moving,East
2023-08-25,62,Part-007 (Med Vol),Medium Moving,East
2023-08-26,60,Part-007 (Med Vol),Medium Moving,East
2023-08-27,86,Part-007 (Med Vol),Medium Moving,East
2023-08-28,65,Part-007 (Med Vol),Medium Moving,East
2023-08-29,85,Part-007 (Med Vol),Medium Moving,East
2023-08-30,78,Part-007 (Med Vol),Medium Moving,East
2023-08-31,73,Part-007 (Med Vol),Medium Moving,East
2023-09-01,73,Part-007 (Med Vol),Medium Moving,East
2023-09-02,54,Part-007 (Med Vol),Medium Moving,East
2023-09-03,71,Part-007 (Med Vol),Medium Moving,East
2023-09-04,83,Part-007 (Med Vol),Medium Moving,East
2023-09-05,75,Part-007 (Med Vol),Medium Moving,East
2023-09-06,70,Part-007 (Med Vol),Medium Moving,East
2023-09-07,86,Part-007 (Med Vol),Medium Moving,East
2023-09-08,67,Part-007 (Med Vol),Medium Moving,East
2023-09-09,62,Part-007 (Med Vol),Medium Moving,East
2023-09-10,70,Part-007 (Med Vol),Medium Moving,East
2023-09-11,76,Part-007 (Med Vol),Medium Moving,East
2023-09-12,51,Part-007 (Med Vol),Medium Moving,East
2023-09-13,71,Part-007 (Med Vol),Medium Moving,East
2023-09-14,77,Part-007 (Med Vol),Medium Moving,East
2023-09-15,66,Part-007 (Med Vol),Medium Moving,East
2023-09-16,80,Part-007 (Med Vol),Medium Moving,East
2023-09-17,75,Part-007 (Med Vol),Medium Moving,East
2023-09-18,90,Part-007 (Med Vol),Medium Moving,East
2023-09-19,61,Part-007 (Med Vol),Medium Moving,East
2023-09-20,77,Part-007 (Med Vol),Medium Moving,East
2023-09-21,58,Part-007 (Med Vol),Medium Moving,East
2023-09-22,52,Part-007 (Med Vol),Medium Moving,East
2023-09-23,48,Part-007 (Med Vol),Medium Moving,East
2023-09-24,74,Part-007 (Med Vol),Medium Moving,East
2023-09-25,70,Part-007 (Med Vol),Medium Moving,East
2023-09-26,64,Part-007 (Med Vol),Medium Moving,East
2023-09-27,51,Part-007 (Med Vol),Medium Moving,East
2023-09-28,62,Part-007 (Med Vol),Medium Moving,East
2023-09-29,69,Part-007 (Med Vol),Medium Moving,East
2023-09-30,76,Part-007 (Med Vol),Medium Moving,East
2023-10-01,68,Part-007 (Med Vol),Medium Moving,East
2023-10-02,71,Part-007 (Med Vol),Medium Moving,East
2023-10-03,65,Part-007 (Med Vol),Medium Moving,East
2023-10-04,86,Part-007 (Med Vol),Medium Moving,East
2023-10-05,58,Part-007 (Med Vol),Medium Moving,East
2023-10-06,62,Part-007 (Med Vol),Medium Moving,East
2023-10-07,64,Part-007 (Med Vol),Medium Moving,East
2023-10-08,74,Part-007 (Med Vol),Medium Moving,East
2023-10-09,58,Part-007 (Med Vol),Medium Moving,East
2023-10-10,70,Part-007 (Med Vol),Medium Moving,East
2023-10-11,70,Part-007 (Med Vol),Medium Moving,East
2023-10-12,62,Part-007 (Med Vol),Medium Moving,East
2023-10-13,72,Part-007 (Med Vol),Medium Moving,East
2023-10-14,58,Part-007 (Med Vol),Medium Moving,East
2023-10-15,57,Part-007 (Med Vol),Medium Moving,East
2023-10-16,69,Part-007 (Med Vol),Medium Moving,East
2023-10-17,52,Part-007 (Med Vol),Medium Moving,East
2023-10-18,47,Part-007 (Med Vol),Medium Moving,East
2023-10-19,74,Part-007 (Med Vol),Medium Moving,East
2023-10-20,79,Part-007 (Med Vol),Medium Moving,East
2023-10-21,64,Part-007 (Med Vol),Medium Moving,East
2023-10-22,62,Part-007 (Med Vol),Medium Moving,East
2023-10-23,79,Part-007 (Med Vol),Medium Moving,East
2023-10-24,57,Part-007 (Med Vol),Medium Moving,East
2023-10-25,55,Part-007 (Med Vol),Medium Moving,East
2023-10-26,76,Part-007 (Med Vol),Medium Moving,East
2023-10-27,69,Part-007 (Med Vol),Medium Moving,East
2023-10-28,79,Part-007 (Med Vol),Medium Moving,East
2023-10-29,47,Part-007 (Med Vol),Medium Moving,East
2023-10-30,54,Part-007 (Med Vol),Medium Moving,East
2023-10-31,69,Part-007 (Med Vol),Medium Moving,East
2023-11-01,73,Part-007 (Med Vol),Medium Moving,East
2023-11-02,77,Part-007 (Med Vol),Medium Moving,East
2023-11-03,70,Part-007 (Med Vol),Medium Moving,East
2023-11-04,70,Part-007 (Med Vol),Medium Moving,East
2023-11-05,65,Part-007 (Med Vol),Medium Moving,East
2023-11-06,84,Part-007 (Med Vol),Medium Moving,East
2023-11-07,57,Part-007 (Med Vol),Medium Moving,East
2023-11-08,72,Part-007 (Med Vol),Medium Moving,East
2023-11-09,59,Part-007 (Med Vol),Medium Moving,East
2023-11-10,74,Part-007 (Med Vol),Medium Moving,East
2023-11-11,58,Part-007 (Med Vol),Medium Moving,East
2023-11-12,76,Part-007 (Med Vol),Medium Moving,East
2023-11-13,70,Part-007 (Med Vol),Medium Moving,East
2023-11-14,86,Part-007 (Med Vol),Medium Moving,East
2023-11-15,66,Part-007 (Med Vol),Medium Moving,East
2023-11-16,73,Part-007 (Med Vol),Medium Moving,East
2023-11-17,61,Part-007 (Med Vol),Medium Moving,East
2023-11-18,66,Part-007 (Med Vol),Medium Moving,East
2023-11-19,70,Part-007 (Med Vol),Medium Moving,East
2023-11-20,53,Part-007 (Med Vol),Medium Moving,East
2023-11-21,54,Part-007 (Med Vol),Medium Moving,East
2023-11-22,74,Part-007 (Med Vol),Medium Moving,East
2023-11-23,67,Part-007 (Med Vol),Medium Moving,East
2023-11-24,63,Part-007 (Med Vol),Medium Moving,East
2023-11-25,61,Part-007 (Med Vol),Medium Moving,East
2023-11-26,62,Part-007 (Med Vol),Medium Moving,East
2023-11-27,70,Part-007 (Med Vol),Medium Moving,East
2023-11-28,73,Part-007 (Med Vol),Medium Moving,East
2023-11-29,48,Part-007 (Med Vol),Medium Moving,East
2023-11-30,83,Part-007 (Med Vol),Medium Moving,East
2023-12-01,82,Part-007 (Med Vol),Medium Moving,East
2023-12-02,45,Part-007 (Med Vol),Medium Moving,East
2023-12-03,79,Part-007 (Med Vol),Medium Moving,East
2023-12-04,79,Part-007 (Med Vol),Medium Moving,East
2023-12-05,69,Part-007 (Med Vol),Medium Moving,East
2023-12-06,56,Part-007 (Med Vol),Medium Moving,East
2023-12-07,79,Part-007 (Med Vol),Medium Moving,East
2023-12-08,66,Part-007 (Med Vol),Medium Moving,East
2023-12-09,74,Part-007 (Med Vol),Medium Moving,East
2023-12-10,91,Part-007 (Med Vol),Medium Moving,East
2023-12-11,71,Part-007 (Med Vol),Medium Moving,East
2023-12-12,59,Part-007 (Med Vol),Medium Moving,East
2023-12-13,65,Part-007 (Med Vol),Medium Moving,East
2023-12-14,61,Part-007 (Med Vol),Medium Moving,East
2023-12-15,73,Part-007 (Med Vol),Medium Moving,East
2023-12-16,60,Part-007 (Med Vol),Medium Moving,East
2023-12-17,64,Part-007 (Med Vol),Medium Moving,East
2023-12-18,56,Part-007 (Med Vol),Medium Moving,East
2023-12-19,67,Part-007 (Med Vol),Medium Moving,East
2023-12-20,70,Part-007 (Med Vol),Medium Moving,East
2023-12-21,42,Part-007 (Med Vol),Medium Moving,East
2023-12-22,71,Part-007 (Med Vol),Medium Moving,East
2023-12-23,68,Part-007 (Med Vol),Medium Moving,East
2023-12-24,61,Part-007 (Med Vol),Medium Moving,East
2023-12-25,89,Part-007 (Med Vol),Medium Moving,East
2023-12-26,78,Part-007 (Med Vol),Medium Moving,East
2023-12-27,58,Part-007 (Med Vol),Medium Moving,East
2023-12-28,77,Part-007 (Med Vol),Medium Moving,East
2023-12-29,81,Part-007 (Med Vol),Medium Moving,East
2023-12-30,70,Part-007 (Med Vol),Medium Moving,East
2023-12-31,72,Part-007 (Med Vol),Medium Moving,East
2023-01-01,49,Part-008 (Med Vol),Medium Moving,West
2023-01-02,33,Part-008 (Med Vol),Medium Moving,West
2023-01-03,44,Part-008 (Med Vol),Medium Moving,West
2023-01-04,39,Part-008 (Med Vol),Medium Moving,West
2023-01-05,47,Part-008 (Med Vol),Medium Moving,West
2023-01-06,60,Part-008 (Med Vol),Medium Moving,West
2023-01-07,44,Part-008 (Med Vol),Medium Moving,West
2023-01-08,49,Part-008 (Med Vol),Medium Moving,West
2023-01-09,50,Part-008 (Med Vol),Medium Moving,West
2023-01-10,58,Part-008 (Med Vol),Medium Moving,West
2023-01-11,28,Part-008 (Med Vol),Medium Moving,West
2023-01-12,45,Part-008 (Med Vol),Medium Moving,West
2023-01-13,53,Part-008 (Med Vol),Medium Moving,West
2023-01-14,64,Part-008 (Med Vol),Medium Moving,West
2023-01-15,47,Part-008 (Med Vol),Medium Moving,West
2023-01-16,34,Part-008 (Med Vol),Medium Moving,West
2023-01-17,59,Part-008 (Med Vol),Medium Moving,West
2023-01-18,47,Part-008 (Med Vol),Medium Moving,West
2023-01-19,42,Part-008 (Med Vol),Medium Moving,West
2023-01-20,48,Part-008 (Med Vol),Medium Moving,West
2023-01-21,53,Part-008 (Med Vol),Medium Moving,West
2023-01-22,49,Part-008 (Med Vol),Medium Moving,West
2023-01-23,33,Part-008 (Med Vol),Medium Moving,West
2023-01-24,65,Part-008 (Med Vol),Medium Moving,West
2023-01-25,69,Part-008 (Med Vol),Medium Moving,West
2023-01-26,63,Part-008 (Med Vol),Medium Moving,West
2023-01-27,46,Part-008 (Med Vol),Medium Moving,West
2023-01-28,55,Part-008 (Med Vol),Medium Moving,West
2023-01-29,57,Part-008 (Med Vol),Medium Moving,West
2023-01-30,64,Part-008 (Med Vol),Medium Moving,West
2023-01-31,65,Part-008 (Med Vol),Medium Moving,West
2023-02-01,51,Part-008 (Med Vol),Medium Moving,West
2023-02-02,59,Part-008 (Med Vol),Medium Moving,West
2023-02-03,63,Part-008 (Med Vol),Medium Moving,West
2023-02-04,74,Part-008 (Med Vol),Medium Moving,West
2023-02-05,66,Part-008 (Med Vol),Medium Moving,West
2023-02-06,67,Part-008 (Med Vol),Medium Moving,West
2023-02-07,60,Part-008 (Med Vol),Medium Moving,West
2023-02-08,74,Part-008 (Med Vol),Medium Moving,West
2023-02-09,64,Part-008 (Med Vol),Medium Moving,West
2023-02-10,51,Part-008 (Med Vol),Medium Moving,West
2023-02-11,74,Part-008 (Med Vol),Medium Moving,West
2023-02-12,67,Part-008 (Med Vol),Medium Moving,West
2023-02-13,56,Part-008 (Med Vol),Medium Moving,West
2023-02-14,56,Part-008 (Med Vol),Medium Moving,West
2023-02-15,63,Part-008 (Med Vol),Medium Moving,West
2023-02-16,65,Part-008 (Med Vol),Medium Moving,West
2023-02-17,62,Part-008 (Med Vol),Medium Moving,West
2023-02-18,64,Part-008 (Med Vol),Medium Moving,West
2023-02-19,77,Part-008 (Med Vol),Medium Moving,West
2023-02-20,71,Part-008 (Med Vol),Medium Moving,West
2023-02-21,62,Part-008 (Med Vol),Medium Moving,West
2023-02-22,70,Part-008 (Med Vol),Medium Moving,West
2023-02-23,50,Part-008 (Med Vol),Medium Moving,West
2023-02-24,64,Part-008 (Med Vol),Medium Moving,West
2023-02-25,78,Part-008 (Med Vol),Medium Moving,West
2023-02-26,58,Part-008 (Med Vol),Medium Moving,West
2023-02-27,51,Part-008 (Med Vol),Medium Moving,West
2023-02-28,53,Part-008 (Med Vol),Medium Moving,West
2023-03-01,48,Part-008 (Med Vol),Medium Moving,West
2023-03-02,51,Part-008 (Med Vol),Medium Moving,West
2023-03-03,55,Part-008 (Med Vol),Medium Moving,West
2023-03-04,45,Part-008 (Med Vol),Medium Moving,West
2023-03-05,59,Part-008 (Med Vol),Medium Moving,West
2023-03-06,67,Part-008 (Med Vol),Medium Moving,West
2023-03-07,49,Part-008 (Med Vol),Medium Moving,West
2023-03-08,73,Part-008 (Med Vol),Medium Moving,West
2023-03-09,62,Part-008 (Med Vol),Medium Moving,West
2023-03-10,67,Part-008 (Med Vol),Medium Moving,West
2023-03-11,50,Part-008 (Med Vol),Medium Moving,West
2023-03-12,65,Part-008 (Med Vol),Medium Moving,West
2023-03-13,45,Part-008 (Med Vol),Medium Moving,West
2023-03-14,65,Part-008 (Med Vol),Medium Moving,West
2023-03-15,57,Part-008 (Med Vol),Medium Moving,West
2023-03-16,60,Part-008 (Med Vol),Medium Moving,West
2023-03-17,43,Part-008 (Med Vol),Medium Moving,West
2023-03-18,45,Part-008 (Med Vol),Medium Moving,West
2023-03-19,60,Part-008 (Med Vol),Medium Moving,West
2023-03-20,44,Part-008 (Med Vol),Medium Moving,West
2023-03-21,57,Part-008 (Med Vol),Medium Moving,West
2023-03-22,39,Part-008 (Med Vol),Medium Moving,West
2023-03-23,60,Part-008 (Med Vol),Medium Moving,West
2023-03-24,39,Part-008 (Med Vol),Medium Moving,West
2023-03-25,57,Part-008 (Med Vol),Medium Moving,West
2023-03-26,57,Part-008 (Med Vol),Medium Moving,West
2023-03-27,43,Part-008 (Med Vol),Medium Moving,West
2023-03-28,55,Part-008 (Med Vol),Medium Moving,West
2023-03-29,52,Part-008 (Med Vol),Medium Moving,West
2023-03-30,43,Part-008 (Med Vol),Medium Moving,West
2023-03-31,38,Part-008 (Med Vol),Medium Moving,West
2023-04-01,28,Part-008 (Med Vol),Medium Moving,West
2023-04-02,51,Part-008 (Med Vol),Medium Moving,West
2023-04-03,31,Part-008 (Med Vol),Medium Moving,West
2023-04-04,47,Part-008 (Med Vol),Medium Moving,West
2023-04-05,43,Part-008 (Med Vol),Medium Moving,West
2023-04-06,52,Part-008 (Med Vol),Medium Moving,West
2023-04-07,42,Part-008 (Med Vol),Medium Moving,West
2023-04-08,41,Part-008 (Med Vol),Medium Moving,West
2023-04-09,51,Part-008 (Med Vol),Medium Moving,West
2023-04-10,46,Part-008 (Med Vol),Medium Moving,West
2023-04-11,46,Part-008 (Med Vol),Medium Moving,West
2023-04-12,47,Part-008 (Med Vol),Medium Moving,West
2023-04-13,26,Part-008 (Med Vol),Medium Moving,West
2023-04-14,49,Part-008 (Med Vol),Medium Moving,West
2023-04-15,47,Part-008 (Med Vol),Medium Moving,West
2023-04-16,30,Part-008 (Med Vol),Medium Moving,West
2023-04-17,37,Part-008 (Med Vol),Medium Moving,West
2023-04-18,39,Part-008 (Med Vol),Medium Moving,West
2023-04-19,38,Part-008 (Med Vol),Medium Moving,West
2023-04-20,42,Part-008 (Med Vol),Medium Moving,West
2023-04-21,52,Part-008 (Med Vol),Medium Moving,West
2023-04-22,48,Part-008 (Med Vol),Medium Moving,West
2023-04-23,24,Part-008 (Med Vol),Medium Moving,West
2023-04-24,43,Part-008 (Med Vol),Medium Moving,West
2023-04-25,50,Part-008 (Med Vol),Medium Moving,West
2023-04-26,40,Part-008 (Med Vol),Medium Moving,West
2023-04-27,46,Part-008 (Med Vol),Medium Moving,West
2023-04-28,55,Part-008 (Med Vol),Medium Moving,West
2023-04-29,45,Part-008 (Med Vol),Medium Moving,West
2023-04-30,37,Part-008 (Med Vol),Medium Moving,West
2023-05-01,45,Part-008 (Med Vol),Medium Moving,West
2023-05-02,35,Part-008 (Med Vol),Medium Moving,West
2023-05-03,34,Part-008 (Med Vol),Medium Moving,West
2023-05-04,30,Part-008 (Med Vol),Medium Moving,West
2023-05-05,49,Part-008 (Med Vol),Medium Moving,West
2023-05-06,24,Part-008 (Med Vol),Medium Moving,West
2023-05-07,48,Part-008 (Med Vol),Medium Moving,West
2023-05-08,37,Part-008 (Med Vol),Medium Moving,West
2023-05-09,18,Part-008 (Med Vol),Medium Moving,West
2023-05-10,35,Part-008 (Med Vol),Medium Moving,West
2023-05-11,11,Part-008 (Med Vol),Medium Moving,West
2023-05-12,38,Part-008 (Med Vol),Medium Moving,West
2023-05-13,40,Part-008 (Med Vol),Medium Moving,West
2023-05-14,25,Part-008 (Med Vol),Medium Moving,West
2023-05-15,32,Part-008 (Med Vol),Medium Moving,West
2023-05-16,50,Part-008 (Med Vol),Medium Moving,West
2023-05-17,26,Part-008 (Med Vol),Medium Moving,West
2023-05-18,20,Part-008 (Med Vol),Medium Moving,West
2023-05-19,45,Part-008 (Med Vol),Medium Moving,West
2023-05-20,50,Part-008 (Med Vol),Medium Moving,West
2023-05-21,31,Part-008 (Med Vol),Medium Moving,West
2023-05-22,41,Part-008 (Med Vol),Medium Moving,West
2023-05-23,44,Part-008 (Med Vol),Medium Moving,West
2023-05-24,23,Part-008 (Med Vol),Medium Moving,West
2023-05-25,26,Part-008 (Med Vol),Medium Moving,West
2023-05-26,43,Part-008 (Med Vol),Medium Moving,West
2023-05-27,48,Part-008 (Med Vol),Medium Moving,West
2023-05-28,36,Part-008 (Med Vol),Medium Moving,West
2023-05-29,22,Part-008 (Med Vol),Medium Moving,West
2023-05-30,51,Part-008 (Med Vol),Medium Moving,West
2023-05-31,26,Part-008 (Med Vol),Medium Moving,West
2023-06-01,28,Part-008 (Med Vol),Medium Moving,West
2023-06-02,35,Part-008 (Med Vol),Medium Moving,West
2023-06-03,47,Part-008 (Med Vol),Medium Moving,West
2023-06-04,40,Part-008 (Med Vol),Medium Moving,West
2023-06-05,36,Part-008 (Med Vol),Medium Moving,West
2023-06-06,37,Part-008 (Med Vol),Medium Moving,West
2023-06-07,33,Part-008 (Med Vol),Medium Moving,West
2023-06-08,38,Part-008 (Med Vol),Medium Moving,West
2023-06-09,8,Part-008 (Med Vol),Medium Moving,West
2023-06-10,30,Part-008 (Med Vol),Medium Moving,West
2023-06-11,36,Part-008 (Med Vol),Medium Moving,West
2023-06-12,22,Part-008 (Med Vol),Medium Moving,West
2023-06-13,38,Part-008 (Med Vol),Medium Moving,West
2023-06-14,33,Part-008 (Med Vol),Medium Moving,West
2023-06-15,52,Part-008 (Med Vol),Medium Moving,West
2023-06-16,51,Part-008 (Med Vol),Medium Moving,West
2023-06-17,31,Part-008 (Med Vol),Medium Moving,West
2023-06-18,35,Part-008 (Med Vol),Medium Moving,West
2023-06-19,36,Part-008 (Med Vol),Medium Moving,West
2023-06-20,32,Part-008 (Med Vol),Medium Moving,West
2023-06-21,39,Part-008 (Med Vol),Medium Moving,West
2023-06-22,30,Part-008 (Med Vol),Medium Moving,West
2023-06-23,27,Part-008 (Med Vol),Medium Moving,West
2023-06-24,45,Part-008 (Med Vol),Medium Moving,West
2023-06-25,45,Part-008 (Med Vol),Medium Moving,West
2023-06-26,31,Part-008 (Med Vol),Medium Moving,West
2023-06-27,49,Part-008 (Med Vol),Medium Moving,West
2023-06-28,34,Part-008 (Med Vol),Medium Moving,West
2023-06-29,43,Part-008 (Med Vol),Medium Moving,West
2023-06-30,50,Part-008 (Med Vol),Medium Moving,West
2023-07-01,41,Part-008 (Med Vol),Medium Moving,West
2023-07-02,47,Part-008 (Med Vol),Medium Moving,West
2023-07-03,38,Part-008 (Med Vol),Medium Moving,West
2023-07-04,41,Part-008 (Med Vol),Medium Moving,West
2023-07-05,42,Part-008 (Med Vol),Medium Moving,West
2023-07-06,37,Part-008 (Med Vol),Medium Moving,West
2023-07-07,43,Part-008 (Med Vol),Medium Moving,West
2023-07-08,30,Part-008 (Med Vol),Medium Moving,West
2023-07-09,41,Part-008 (Med Vol),Medium Moving,West
2023-07-10,43,Part-008 (Med Vol),Medium Moving,West
2023-07-11,44,Part-008 (Med Vol),Medium Moving,West
2023-07-12,45,Part-008 (Med Vol),Medium Moving,West
2023-07-13,47,Part-008 (Med Vol),Medium Moving,West
2023-07-14,53,Part-008 (Med Vol),Medium Moving,West
2023-07-15,57,Part-008 (Med Vol),Medium Moving,West
2023-07-16,43,Part-008 (Med Vol),Medium Moving,West
2023-07-17,38,Part-008 (Med Vol),Medium Moving,West
2023-07-18,40,Part-008 (Med Vol),Medium Moving,West
2023-07-19,46,Part-008 (Med Vol),Medium Moving,West
2023-07-20,48,Part-008 (Med Vol),Medium Moving,West
2023-07-21,44,Part-008 (Med Vol),Medium Moving,West
2023-07-22,39,Part-008 (Med Vol),Medium Moving,West
2023-07-23,48,Part-008 (Med Vol),Medium Moving,West
2023-07-24,55,Part-008 (Med Vol),Medium Moving,West
2023-07-25,59,Part-008 (Med Vol),Medium Moving,West
2023-07-26,48,Part-008 (Med Vol),Medium Moving,West
2023-07-27,50,Part-008 (Med Vol),Medium Moving,West
2023-07-28,45,Part-008 (Med Vol),Medium Moving,West
2023-07-29,55,Part-008 (Med Vol),Medium Moving,West
2023-07-30,47,Part-008 (Med Vol),Medium Moving,West
2023-07-31,61,Part-008 (Med Vol),Medium Moving,West
2023-08-01,38,Part-008 (Med Vol),Medium Moving,West
2023-08-02,53,Part-008 (Med Vol),Medium Moving,West
2023-08-03,60,Part-008 (Med Vol),Medium Moving,West
2023-08-04,59,Part-008 (Med Vol),Medium Moving,West
2023-08-05,84,Part-008 (Med Vol),Medium Moving,West
2023-08-06,61,Part-008 (Med Vol),Medium Moving,West
2023-08-07,48,Part-008 (Med Vol),Medium Moving,West
2023-08-08,57,Part-008 (Med Vol),Medium Moving,West
2023-08-09,41,Part-008 (Med Vol),Medium Moving,West
2023-08-10,58,Part-008 (Med Vol),Medium Moving,West
2023-08-11,51,Part-008 (Med Vol),Medium Moving,West
2023-08-12,68,Part-008 (Med Vol),Medium Moving,West
2023-08-13,54,Part-008 (Med Vol),Medium Moving,West
2023-08-14,58,Part-008 (Med Vol),Medium Moving,West
2023-08-15,53,Part-008 (Med Vol),Medium Moving,West
2023-08-16,77,Part-008 (Med Vol),Medium Moving,West
2023-08-17,57,Part-008 (Med Vol),Medium Moving,West
2023-08-18,78,Part-008 (Med Vol),Medium Moving,West
2023-08-19,68,Part-008 (Med Vol),Medium Moving,West
2023-08-20,65,Part-008 (Med Vol),Medium Moving,West
2023-08-21,64,Part-008 (Med Vol),Medium Moving,West
2023-08-22,64,Part-008 (Med Vol),Medium Moving,West
2023-08-23,41,Part-008 (Med Vol),Medium Moving,West
2023-08-24,58,Part-008 (Med Vol),Medium Moving,West
2023-08-25,69,Part-008 (Med Vol),Medium Moving,West
2023-08-26,60,Part-008 (Med Vol),Medium Moving,West
2023-08-27,46,Part-008 (Med Vol),Medium Moving,West
2023-08-28,60,Part-008 (Med Vol),Medium Moving,West
2023-08-29,77,Part-008 (Med Vol),Medium Moving,West
2023-08-30,73,Part-008 (Med Vol),Medium Moving,West
2023-08-31,60,Part-008 (Med Vol),Medium Moving,West
2023-09-01,70,Part-008 (Med Vol),Medium Moving,West
2023-09-02,56,Part-008 (Med Vol),Medium Moving,West
2023-09-03,43,Part-008 (Med Vol),Medium Moving,West
2023-09-04,50,Part-008 (Med Vol),Medium Moving,West
2023-09-05,75,Part-008 (Med Vol),Medium Moving,West
2023-09-06,57,Part-008 (Med Vol),Medium Moving,West
2023-09-07,57,Part-008 (Med Vol),Medium Moving,West
2023-09-08,56,Part-008 (Med Vol),Medium Moving,West
2023-09-09,78,Part-008 (Med Vol),Medium Moving,West
2023-09-10,75,Part-008 (Med Vol),Medium Moving,West
2023-09-11,80,Part-008 (Med Vol),Medium Moving,West
2023-09-12,56,Part-008 (Med Vol),Medium Moving,West
2023-09-13,60,Part-008 (Med Vol),Medium Moving,West
2023-09-14,42,Part-008 (Med Vol),Medium Moving,West
2023-09-15,72,Part-008 (Med Vol),Medium Moving,West
2023-09-16,45,Part-008 (Med Vol),Medium Moving,West
2023-09-17,58,Part-008 (Med Vol),Medium Moving,West
2023-09-18,45,Part-008 (Med Vol),Medium Moving,West
2023-09-19,50,Part-008 (Med Vol),Medium Moving,West
2023-09-20,47,Part-008 (Med Vol),Medium Moving,West
2023-09-21,49,Part-008 (Med Vol),Medium Moving,West
2023-09-22,49,Part-008 (Med Vol),Medium Moving,West
2023-09-23,48,Part-008 (Med Vol),Medium Moving,West
2023-09-24,62,Part-008 (Med Vol),Medium Moving,West
2023-09-25,42,Part-008 (Med Vol),Medium Moving,West
2023-09-26,55,Part-008 (Med Vol),Medium Moving,West
2023-09-27,64,Part-008 (Med Vol),Medium Moving,West
2023-09-28,47,Part-008 (Med Vol),Medium Moving,West
2023-09-29,44,Part-008 (Med Vol),Medium Moving,West
2023-09-30,48,Part-008 (Med Vol),Medium Moving,West
2023-10-01,62,Part-008 (Med Vol),Medium Moving,West
2023-10-02,52,Part-008 (Med Vol),Medium Moving,West
2023-10-03,44,Part-008 (Med Vol),Medium Moving,West
2023-10-04,54,Part-008 (Med Vol),Medium Moving,West
2023-10-05,37,Part-008 (Med Vol),Medium Moving,West
2023-10-06,55,Part-008 (Med Vol),Medium Moving,West
2023-10-07,51,Part-008 (Med Vol),Medium Moving,West
2023-10-08,44,Part-008 (Med Vol),Medium Moving,West
2023-10-09,38,Part-008 (Med Vol),Medium Moving,West
2023-10-10,37,Part-008 (Med Vol),Medium Moving,West
2023-10-11,51,Part-008 (Med Vol),Medium Moving,West
2023-10-12,57,Part-008 (Med Vol),Medium Moving,West
2023-10-13,38,Part-008 (Med Vol),Medium Moving,West
2023-10-14,48,Part-008 (Med Vol),Medium Moving,West
2023-10-15,23,Part-008 (Med Vol),Medium Moving,West
2023-10-16,37,Part-008 (Med Vol),Medium Moving,West
2023-10-17,42,Part-008 (Med Vol),Medium Moving,West
2023-10-18,33,Part-008 (Med Vol),Medium Moving,West
2023-10-19,32,Part-008 (Med Vol),Medium Moving,West
2023-10-20,34,Part-008 (Med Vol),Medium Moving,West
2023-10-21,43,Part-008 (Med Vol),Medium Moving,West
2023-10-22,38,Part-008 (Med Vol),Medium Moving,West
2023-10-23,17,Part-008 (Med Vol),Medium Moving,West
2023-10-24,18,Part-008 (Med Vol),Medium Moving,West
2023-10-25,33,Part-008 (Med Vol),Medium Moving,West
2023-10-26,43,Part-008 (Med Vol),Medium Moving,West
2023-10-27,10,Part-008 (Med Vol),Medium Moving,West
2023-10-28,32,Part-008 (Med Vol),Medium Moving,West
2023-10-29,32,Part-008 (Med Vol),Medium Moving,West
2023-10-30,50,Part-008 (Med Vol),Medium Moving,West
2023-10-31,32,Part-008 (Med Vol),Medium Moving,West
2023-11-01,40,Part-008 (Med Vol),Medium Moving,West
2023-11-02,37,Part-008 (Med Vol),Medium Moving,West
2023-11-03,14,Part-008 (Med Vol),Medium Moving,West
2023-11-04,42,Part-008 (Med Vol),Medium Moving,West
2023-11-05,36,Part-008 (Med Vol),Medium Moving,West
2023-11-06,39,Part-008 (Med Vol),Medium Moving,West
2023-11-07,73,Part-008 (Med Vol),Medium Moving,West
2023-11-08,13,Part-008 (Med Vol),Medium Moving,West
2023-11-09,50,Part-008 (Med Vol),Medium Moving,West
2023-11-10,30,Part-008 (Med Vol),Medium Moving,West
2023-11-11,35,Part-008 (Med Vol),Medium Moving,West
2023-11-12,32,Part-008 (Med Vol),Medium Moving,West
2023-11-13,28,Part-008 (Med Vol),Medium Moving,West
2023-11-14,26,Part-008 (Med Vol),Medium Moving,West
2023-11-15,35,Part-008 (Med Vol),Medium Moving,West
2023-11-16,16,Part-008 (Med Vol),Medium Moving,West
2023-11-17,39,Part-008 (Med Vol),Medium Moving,West
2023-11-18,27,Part-008 (Med Vol),Medium Moving,West
2023-11-19,20,Part-008 (Med Vol),Medium Moving,West
2023-11-20,26,Part-008 (Med Vol),Medium Moving,West
2023-11-21,43,Part-008 (Med Vol),Medium Moving,West
2023-11-22,25,Part-008 (Med Vol),Medium Moving,West
2023-11-23,34,Part-008 (Med Vol),Medium Moving,West
2023-11-24,23,Part-008 (Med Vol),Medium Moving,West
2023-11-25,38,Part-008 (Med Vol),Medium Moving,West
2023-11-26,37,Part-008 (Med Vol),Medium Moving,West
2023-11-27,49,Part-008 (Med Vol),Medium Moving,West
2023-11-28,29,Part-008 (Med Vol),Medium Moving,West
2023-11-29,37,Part-008 (Med Vol),Medium Moving,West
