date,demand_quantity,part_id,category,service_center
2023-07-18,391,Part-003 (High Vol),High Moving,North
2023-07-19,372,Part-003 (High Vol),High Moving,North
2023-07-20,390,Part-003 (High Vol),High Moving,North
2023-07-21,353,Part-003 (High Vol),High Moving,North
2023-07-22,337,Part-003 (High Vol),High Moving,North
2023-07-23,445,Part-003 (High Vol),High Moving,North
2023-07-24,394,Part-003 (High Vol),High Moving,North
2023-07-25,367,Part-003 (High Vol),High Moving,North
2023-07-26,365,Part-003 (High Vol),High Moving,North
2023-07-27,393,Part-003 (High Vol),High Moving,North
2023-07-28,337,Part-003 (High Vol),High Moving,North
2023-07-29,336,Part-003 (High Vol),High Moving,North
2023-07-30,354,Part-003 (High Vol),High Moving,North
2023-07-31,299,Part-003 (High Vol),High Moving,North
2023-08-01,315,Part-003 (High Vol),High Moving,North
2023-08-02,357,Part-003 (High Vol),High Moving,North
2023-08-03,368,Part-003 (High Vol),High Moving,North
2023-08-04,370,Part-003 (High Vol),High Moving,North
2023-08-05,446,Part-003 (High Vol),High Moving,North
2023-08-06,361,Part-003 (High Vol),High Moving,North
2023-08-07,395,Part-003 (High Vol),High Moving,North
2023-08-08,399,Part-003 (High Vol),High Moving,North
2023-08-09,369,Part-003 (High Vol),High Moving,North
2023-08-10,372,Part-003 (High Vol),High Moving,North
2023-08-11,379,Part-003 (High Vol),High Moving,North
2023-08-12,363,Part-003 (High Vol),High Moving,North
2023-08-13,451,Part-003 (High Vol),High Moving,North
2023-08-14,456,Part-003 (High Vol),High Moving,North
2023-08-15,360,Part-003 (High Vol),High Moving,North
2023-08-16,439,Part-003 (High Vol),High Moving,North
2023-08-17,384,Part-003 (High Vol),High Moving,North
2023-08-18,448,Part-003 (High Vol),High Moving,North
2023-08-19,466,Part-003 (High Vol),High Moving,North
2023-08-20,456,Part-003 (High Vol),High Moving,North
2023-08-21,450,Part-003 (High Vol),High Moving,North
2023-08-22,424,Part-003 (High Vol),High Moving,North
2023-08-23,408,Part-003 (High Vol),High Moving,North
2023-08-24,456,Part-003 (High Vol),High Moving,North
2023-08-25,433,Part-003 (High Vol),High Moving,North
2023-08-26,475,Part-003 (High Vol),High Moving,North
2023-08-27,453,Part-003 (High Vol),High Moving,North
2023-08-28,492,Part-003 (High Vol),High Moving,North
2023-08-29,413,Part-003 (High Vol),High Moving,North
2023-08-30,381,Part-003 (High Vol),High Moving,North
2023-08-31,331,Part-003 (High Vol),High Moving,North
2023-09-01,414,Part-003 (High Vol),High Moving,North
2023-09-02,383,Part-003 (High Vol),High Moving,North
2023-09-03,399,Part-003 (High Vol),High Moving,North
2023-09-04,388,Part-003 (High Vol),High Moving,North
2023-09-05,342,Part-003 (High Vol),High Moving,North
2023-09-06,342,Part-003 (High Vol),High Moving,North
2023-09-07,374,Part-003 (High Vol),High Moving,North
2023-09-08,356,Part-003 (High Vol),High Moving,North
2023-09-09,367,Part-003 (High Vol),High Moving,North
2023-09-10,370,Part-003 (High Vol),High Moving,North
2023-09-11,400,Part-003 (High Vol),High Moving,North
2023-09-12,357,Part-003 (High Vol),High Moving,North
2023-09-13,324,Part-003 (High Vol),High Moving,North
2023-09-14,335,Part-003 (High Vol),High Moving,North
2023-09-15,340,Part-003 (High Vol),High Moving,North
2023-09-16,335,Part-003 (High Vol),High Moving,North
2023-09-17,380,Part-003 (High Vol),High Moving,North
2023-09-18,365,Part-003 (High Vol),High Moving,North
2023-09-19,378,Part-003 (High Vol),High Moving,North
2023-09-20,388,Part-003 (High Vol),High Moving,North
2023-09-21,419,Part-003 (High Vol),High Moving,North
2023-09-22,380,Part-003 (High Vol),High Moving,North
2023-09-23,413,Part-003 (High Vol),High Moving,North
2023-09-24,410,Part-003 (High Vol),High Moving,North
2023-09-25,451,Part-003 (High Vol),High Moving,North
2023-09-26,351,Part-003 (High Vol),High Moving,North
2023-09-27,450,Part-003 (High Vol),High Moving,North
2023-09-28,447,Part-003 (High Vol),High Moving,North
2023-09-29,451,Part-003 (High Vol),High Moving,North
2023-09-30,460,Part-003 (High Vol),High Moving,North
2023-10-01,492,Part-003 (High Vol),High Moving,North
2023-10-02,487,Part-003 (High Vol),High Moving,North
2023-10-03,475,Part-003 (High Vol),High Moving,North
2023-10-04,437,Part-003 (High Vol),High Moving,North
2023-10-05,457,Part-003 (High Vol),High Moving,North
2023-10-06,468,Part-003 (High Vol),High Moving,North
2023-10-07,475,Part-003 (High Vol),High Moving,North
2023-10-08,458,Part-003 (High Vol),High Moving,North
2023-10-09,379,Part-003 (High Vol),High Moving,North
2023-10-10,386,Part-003 (High Vol),High Moving,North
2023-10-11,404,Part-003 (High Vol),High Moving,North
2023-10-12,440,Part-003 (High Vol),High Moving,North
2023-10-13,429,Part-003 (High Vol),High Moving,North
2023-10-14,438,Part-003 (High Vol),High Moving,North
2023-10-15,414,Part-003 (High Vol),High Moving,North
2023-10-16,371,Part-003 (High Vol),High Moving,North
2023-10-17,393,Part-003 (High Vol),High Moving,North
2023-10-18,403,Part-003 (High Vol),High Moving,North
2023-10-19,409,Part-003 (High Vol),High Moving,North
2023-10-20,353,Part-003 (High Vol),High Moving,North
2023-10-21,412,Part-003 (High Vol),High Moving,North
2023-10-22,335,Part-003 (High Vol),High Moving,North
2023-10-23,310,Part-003 (High Vol),High Moving,North
2023-10-24,414,Part-003 (High Vol),High Moving,North
2023-10-25,343,Part-003 (High Vol),High Moving,North
2023-10-26,378,Part-003 (High Vol),High Moving,North
2023-10-27,374,Part-003 (High Vol),High Moving,North
2023-10-28,382,Part-003 (High Vol),High Moving,North
2023-10-29,314,Part-003 (High Vol),High Moving,North
2023-10-30,381,Part-003 (High Vol),High Moving,North
2023-10-31,431,Part-003 (High Vol),High Moving,North
2023-11-01,382,Part-003 (High Vol),High Moving,North
2023-11-02,382,Part-003 (High Vol),High Moving,North
2023-11-03,434,Part-003 (High Vol),High Moving,North
2023-11-04,416,Part-003 (High Vol),High Moving,North
2023-11-05,371,Part-003 (High Vol),High Moving,North
2023-11-06,421,Part-003 (High Vol),High Moving,North
2023-11-07,471,Part-003 (High Vol),High Moving,North
2023-11-08,412,Part-003 (High Vol),High Moving,North
2023-11-09,422,Part-003 (High Vol),High Moving,North
2023-11-10,450,Part-003 (High Vol),High Moving,North
2023-11-11,476,Part-003 (High Vol),High Moving,North
2023-11-12,403,Part-003 (High Vol),High Moving,North
2023-11-13,414,Part-003 (High Vol),High Moving,North
2023-11-14,452,Part-003 (High Vol),High Moving,North
2023-11-15,446,Part-003 (High Vol),High Moving,North
2023-11-16,449,Part-003 (High Vol),High Moving,North
2023-11-17,427,Part-003 (High Vol),High Moving,North
2023-11-18,480,Part-003 (High Vol),High Moving,North
2023-11-19,505,Part-003 (High Vol),High Moving,North
2023-11-20,497,Part-003 (High Vol),High Moving,North
2023-11-21,451,Part-003 (High Vol),High Moving,North
2023-11-22,478,Part-003 (High Vol),High Moving,North
2023-11-23,418,Part-003 (High Vol),High Moving,North
2023-11-24,443,Part-003 (High Vol),High Moving,North
2023-11-25,446,Part-003 (High Vol),High Moving,North
2023-11-26,464,Part-003 (High Vol),High Moving,North
2023-11-27,369,Part-003 (High Vol),High Moving,North
2023-11-28,401,Part-003 (High Vol),High Moving,North
2023-11-29,364,Part-003 (High Vol),High Moving,North
2023-11-30,421,Part-003 (High Vol),High Moving,North
2023-12-01,382,Part-003 (High Vol),High Moving,North
2023-12-02,421,Part-003 (High Vol),High Moving,North
2023-12-03,387,Part-003 (High Vol),High Moving,North
2023-12-04,333,Part-003 (High Vol),High Moving,North
2023-12-05,388,Part-003 (High Vol),High Moving,North
2023-12-06,429,Part-003 (High Vol),High Moving,North
2023-12-07,375,Part-003 (High Vol),High Moving,North
2023-12-08,380,Part-003 (High Vol),High Moving,North
2023-12-09,372,Part-003 (High Vol),High Moving,North
2023-12-10,283,Part-003 (High Vol),High Moving,North
2023-12-11,372,Part-003 (High Vol),High Moving,North
2023-12-12,400,Part-003 (High Vol),High Moving,North
2023-12-13,390,Part-003 (High Vol),High Moving,North
2023-12-14,373,Part-003 (High Vol),High Moving,North
2023-12-15,439,Part-003 (High Vol),High Moving,North
2023-12-16,433,Part-003 (High Vol),High Moving,North
2023-12-17,405,Part-003 (High Vol),High Moving,North
2023-12-18,413,Part-003 (High Vol),High Moving,North
2023-12-19,445,Part-003 (High Vol),High Moving,North
2023-12-20,463,Part-003 (High Vol),High Moving,North
2023-12-21,408,Part-003 (High Vol),High Moving,North
2023-12-22,461,Part-003 (High Vol),High Moving,North
2023-12-23,418,Part-003 (High Vol),High Moving,North
2023-12-24,433,Part-003 (High Vol),High Moving,North
2023-12-25,429,Part-003 (High Vol),High Moving,North
2023-12-26,458,Part-003 (High Vol),High Moving,North
2023-12-27,426,Part-003 (High Vol),High Moving,North
2023-12-28,480,Part-003 (High Vol),High Moving,North
2023-12-29,460,Part-003 (High Vol),High Moving,North
2023-12-30,492,Part-003 (High Vol),High Moving,North
2023-12-31,460,Part-003 (High Vol),High Moving,North
2023-01-01,354,Part-004 (High Vol),High Moving,South
2023-01-02,285,Part-004 (High Vol),High Moving,South
2023-01-03,320,Part-004 (High Vol),High Moving,South
2023-01-04,303,Part-004 (High Vol),High Moving,South
2023-01-05,383,Part-004 (High Vol),High Moving,South
2023-01-06,370,Part-004 (High Vol),High Moving,South
2023-01-07,300,Part-004 (High Vol),High Moving,South
2023-01-08,316,Part-004 (High Vol),High Moving,South
2023-01-09,367,Part-004 (High Vol),High Moving,South
2023-01-10,273,Part-004 (High Vol),High Moving,South
2023-01-11,391,Part-004 (High Vol),High Moving,South
2023-01-12,344,Part-004 (High Vol),High Moving,South
2023-01-13,372,Part-004 (High Vol),High Moving,South
2023-01-14,371,Part-004 (High Vol),High Moving,South
2023-01-15,377,Part-004 (High Vol),High Moving,South
2023-01-16,325,Part-004 (High Vol),High Moving,South
2023-01-17,361,Part-004 (High Vol),High Moving,South
2023-01-18,351,Part-004 (High Vol),High Moving,South
2023-01-19,302,Part-004 (High Vol),High Moving,South
2023-01-20,345,Part-004 (High Vol),High Moving,South
2023-01-21,245,Part-004 (High Vol),High Moving,South
2023-01-22,383,Part-004 (High Vol),High Moving,South
2023-01-23,320,Part-004 (High Vol),High Moving,South
2023-01-24,317,Part-004 (High Vol),High Moving,South
2023-01-25,306,Part-004 (High Vol),High Moving,South
2023-01-26,317,Part-004 (High Vol),High Moving,South
2023-01-27,345,Part-004 (High Vol),High Moving,South
2023-01-28,316,Part-004 (High Vol),High Moving,South
2023-01-29,317,Part-004 (High Vol),High Moving,South
2023-01-30,269,Part-004 (High Vol),High Moving,South
2023-01-31,340,Part-004 (High Vol),High Moving,South
2023-02-01,286,Part-004 (High Vol),High Moving,South
2023-02-02,255,Part-004 (High Vol),High Moving,South
2023-02-03,267,Part-004 (High Vol),High Moving,South
2023-02-04,203,Part-004 (High Vol),High Moving,South
2023-02-05,302,Part-004 (High Vol),High Moving,South
2023-02-06,310,Part-004 (High Vol),High Moving,South
2023-02-07,224,Part-004 (High Vol),High Moving,South
2023-02-08,331,Part-004 (High Vol),High Moving,South
2023-02-09,292,Part-004 (High Vol),High Moving,South
2023-02-10,316,Part-004 (High Vol),High Moving,South
2023-02-11,316,Part-004 (High Vol),High Moving,South
2023-02-12,316,Part-004 (High Vol),High Moving,South
2023-02-13,313,Part-004 (High Vol),High Moving,South
2023-02-14,269,Part-004 (High Vol),High Moving,South
2023-02-15,306,Part-004 (High Vol),High Moving,South
2023-02-16,369,Part-004 (High Vol),High Moving,South
2023-02-17,278,Part-004 (High Vol),High Moving,South
2023-02-18,358,Part-004 (High Vol),High Moving,South
2023-02-19,371,Part-004 (High Vol),High Moving,South
2023-02-20,307,Part-004 (High Vol),High Moving,South
2023-02-21,395,Part-004 (High Vol),High Moving,South
2023-02-22,384,Part-004 (High Vol),High Moving,South
2023-02-23,400,Part-004 (High Vol),High Moving,South
2023-02-24,380,Part-004 (High Vol),High Moving,South
2023-02-25,365,Part-004 (High Vol),High Moving,South
2023-02-26,345,Part-004 (High Vol),High Moving,South
2023-02-27,419,Part-004 (High Vol),High Moving,South
2023-02-28,382,Part-004 (High Vol),High Moving,South
2023-03-01,377,Part-004 (High Vol),High Moving,South
2023-03-02,361,Part-004 (High Vol),High Moving,South
2023-03-03,329,Part-004 (High Vol),High Moving,South
2023-03-04,309,Part-004 (High Vol),High Moving,South
2023-03-05,283,Part-004 (High Vol),High Moving,South
2023-03-06,309,Part-004 (High Vol),High Moving,South
2023-03-07,328,Part-004 (High Vol),High Moving,South
2023-03-08,348,Part-004 (High Vol),High Moving,South
2023-03-09,305,Part-004 (High Vol),High Moving,South
2023-03-10,298,Part-004 (High Vol),High Moving,South
2023-03-11,271,Part-004 (High Vol),High Moving,South
2023-03-12,320,Part-004 (High Vol),High Moving,South
2023-03-13,306,Part-004 (High Vol),High Moving,South
2023-03-14,256,Part-004 (High Vol),High Moving,South
2023-03-15,291,Part-004 (High Vol),High Moving,South
2023-03-16,300,Part-004 (High Vol),High Moving,South
2023-03-17,285,Part-004 (High Vol),High Moving,South
2023-03-18,277,Part-004 (High Vol),High Moving,South
2023-03-19,260,Part-004 (High Vol),High Moving,South
2023-03-20,293,Part-004 (High Vol),High Moving,South
2023-03-21,262,Part-004 (High Vol),High Moving,South
2023-03-22,304,Part-004 (High Vol),High Moving,South
2023-03-23,290,Part-004 (High Vol),High Moving,South
2023-03-24,277,Part-004 (High Vol),High Moving,South
2023-03-25,203,Part-004 (High Vol),High Moving,South
2023-03-26,383,Part-004 (High Vol),High Moving,South
2023-03-27,299,Part-004 (High Vol),High Moving,South
2023-03-28,278,Part-004 (High Vol),High Moving,South
2023-03-29,291,Part-004 (High Vol),High Moving,South
2023-03-30,305,Part-004 (High Vol),High Moving,South
2023-03-31,345,Part-004 (High Vol),High Moving,South
2023-04-01,365,Part-004 (High Vol),High Moving,South
2023-04-02,343,Part-004 (High Vol),High Moving,South
2023-04-03,375,Part-004 (High Vol),High Moving,South
2023-04-04,381,Part-004 (High Vol),High Moving,South
2023-04-05,362,Part-004 (High Vol),High Moving,South
2023-04-06,349,Part-004 (High Vol),High Moving,South
2023-04-07,344,Part-004 (High Vol),High Moving,South
2023-04-08,354,Part-004 (High Vol),High Moving,South
2023-04-09,376,Part-004 (High Vol),High Moving,South
2023-04-10,399,Part-004 (High Vol),High Moving,South
2023-04-11,415,Part-004 (High Vol),High Moving,South
2023-04-12,315,Part-004 (High Vol),High Moving,South
2023-04-13,370,Part-004 (High Vol),High Moving,South
2023-04-14,339,Part-004 (High Vol),High Moving,South
2023-04-15,383,Part-004 (High Vol),High Moving,South
2023-04-16,324,Part-004 (High Vol),High Moving,South
2023-04-17,380,Part-004 (High Vol),High Moving,South
2023-04-18,388,Part-004 (High Vol),High Moving,South
2023-04-19,263,Part-004 (High Vol),High Moving,South
2023-04-20,381,Part-004 (High Vol),High Moving,South
2023-04-21,326,Part-004 (High Vol),High Moving,South
2023-04-22,305,Part-004 (High Vol),High Moving,South
2023-04-23,311,Part-004 (High Vol),High Moving,South
2023-04-24,311,Part-004 (High Vol),High Moving,South
2023-04-25,318,Part-004 (High Vol),High Moving,South
2023-04-26,328,Part-004 (High Vol),High Moving,South
2023-04-27,304,Part-004 (High Vol),High Moving,South
2023-04-28,292,Part-004 (High Vol),High Moving,South
2023-04-29,275,Part-004 (High Vol),High Moving,South
2023-04-30,320,Part-004 (High Vol),High Moving,South
2023-05-01,278,Part-004 (High Vol),High Moving,South
2023-05-02,279,Part-004 (High Vol),High Moving,South
2023-05-03,287,Part-004 (High Vol),High Moving,South
2023-05-04,238,Part-004 (High Vol),High Moving,South
2023-05-05,359,Part-004 (High Vol),High Moving,South
2023-05-06,292,Part-004 (High Vol),High Moving,South
2023-05-07,300,Part-004 (High Vol),High Moving,South
2023-05-08,284,Part-004 (High Vol),High Moving,South
2023-05-09,300,Part-004 (High Vol),High Moving,South
2023-05-10,324,Part-004 (High Vol),High Moving,South
2023-05-11,280,Part-004 (High Vol),High Moving,South
2023-05-12,316,Part-004 (High Vol),High Moving,South
2023-05-13,307,Part-004 (High Vol),High Moving,South
2023-05-14,370,Part-004 (High Vol),High Moving,South
2023-05-15,387,Part-004 (High Vol),High Moving,South
2023-05-16,362,Part-004 (High Vol),High Moving,South
2023-05-17,348,Part-004 (High Vol),High Moving,South
2023-05-18,353,Part-004 (High Vol),High Moving,South
2023-05-19,437,Part-004 (High Vol),High Moving,South
2023-05-20,406,Part-004 (High Vol),High Moving,South
2023-05-21,410,Part-004 (High Vol),High Moving,South
2023-05-22,355,Part-004 (High Vol),High Moving,South
2023-05-23,376,Part-004 (High Vol),High Moving,South
2023-05-24,376,Part-004 (High Vol),High Moving,South
2023-05-25,332,Part-004 (High Vol),High Moving,South
2023-05-26,382,Part-004 (High Vol),High Moving,South
2023-05-27,427,Part-004 (High Vol),High Moving,South
2023-05-28,392,Part-004 (High Vol),High Moving,South
2023-05-29,363,Part-004 (High Vol),High Moving,South
2023-05-30,390,Part-004 (High Vol),High Moving,South
2023-05-31,415,Part-004 (High Vol),High Moving,South
2023-06-01,332,Part-004 (High Vol),High Moving,South
2023-06-02,349,Part-004 (High Vol),High Moving,South
2023-06-03,286,Part-004 (High Vol),High Moving,South
2023-06-04,319,Part-004 (High Vol),High Moving,South
2023-06-05,371,Part-004 (High Vol),High Moving,South
2023-06-06,362,Part-004 (High Vol),High Moving,South
2023-06-07,368,Part-004 (High Vol),High Moving,South
2023-06-08,358,Part-004 (High Vol),High Moving,South
2023-06-09,346,Part-004 (High Vol),High Moving,South
2023-06-10,293,Part-004 (High Vol),High Moving,South
2023-06-11,254,Part-004 (High Vol),High Moving,South
2023-06-12,316,Part-004 (High Vol),High Moving,South
2023-06-13,297,Part-004 (High Vol),High Moving,South
2023-06-14,354,Part-004 (High Vol),High Moving,South
2023-06-15,240,Part-004 (High Vol),High Moving,South
2023-06-16,311,Part-004 (High Vol),High Moving,South
2023-06-17,299,Part-004 (High Vol),High Moving,South
2023-06-18,290,Part-004 (High Vol),High Moving,South
2023-06-19,268,Part-004 (High Vol),High Moving,South
2023-06-20,342,Part-004 (High Vol),High Moving,South
2023-06-21,302,Part-004 (High Vol),High Moving,South
2023-06-22,319,Part-004 (High Vol),High Moving,South
2023-06-23,258,Part-004 (High Vol),High Moving,South
2023-06-24,368,Part-004 (High Vol),High Moving,South
2023-06-25,345,Part-004 (High Vol),High Moving,South
2023-06-26,357,Part-004 (High Vol),High Moving,South
2023-06-27,331,Part-004 (High Vol),High Moving,South
2023-06-28,359,Part-004 (High Vol),High Moving,South
2023-06-29,356,Part-004 (High Vol),High Moving,South
2023-06-30,432,Part-004 (High Vol),High Moving,South
2023-07-01,422,Part-004 (High Vol),High Moving,South
2023-07-02,420,Part-004 (High Vol),High Moving,South
2023-07-03,377,Part-004 (High Vol),High Moving,South
2023-07-04,382,Part-004 (High Vol),High Moving,South
2023-07-05,370,Part-004 (High Vol),High Moving,South
2023-07-06,381,Part-004 (High Vol),High Moving,South
2023-07-07,403,Part-004 (High Vol),High Moving,South
2023-07-08,377,Part-004 (High Vol),High Moving,South
2023-07-09,385,Part-004 (High Vol),High Moving,South
2023-07-10,430,Part-004 (High Vol),High Moving,South
2023-07-11,363,Part-004 (High Vol),High Moving,South
2023-07-12,353,Part-004 (High Vol),High Moving,South
2023-07-13,311,Part-004 (High Vol),High Moving,South
2023-07-14,395,Part-004 (High Vol),High Moving,South
2023-07-15,412,Part-004 (High Vol),High Moving,South
2023-07-16,406,Part-004 (High Vol),High Moving,South
2023-07-17,361,Part-004 (High Vol),High Moving,South
2023-07-18,331,Part-004 (High Vol),High Moving,South
2023-07-19,401,Part-004 (High Vol),High Moving,South
2023-07-20,333,Part-004 (High Vol),High Moving,South
2023-07-21,338,Part-004 (High Vol),High Moving,South
2023-07-22,292,Part-004 (High Vol),High Moving,South
2023-07-23,303,Part-004 (High Vol),High Moving,South
2023-07-24,323,Part-004 (High Vol),High Moving,South
2023-07-25,294,Part-004 (High Vol),High Moving,South
2023-07-26,265,Part-004 (High Vol),High Moving,South
2023-07-27,275,Part-004 (High Vol),High Moving,South
2023-07-28,283,Part-004 (High Vol),High Moving,South
2023-07-29,312,Part-004 (High Vol),High Moving,South
2023-07-30,335,Part-004 (High Vol),High Moving,South
2023-07-31,320,Part-004 (High Vol),High Moving,South
2023-08-01,333,Part-004 (High Vol),High Moving,South
2023-08-02,331,Part-004 (High Vol),High Moving,South
2023-08-03,315,Part-004 (High Vol),High Moving,South
2023-08-04,313,Part-004 (High Vol),High Moving,South
2023-08-05,342,Part-004 (High Vol),High Moving,South
2023-08-06,336,Part-004 (High Vol),High Moving,South
2023-08-07,322,Part-004 (High Vol),High Moving,South
2023-08-08,372,Part-004 (High Vol),High Moving,South
2023-08-09,414,Part-004 (High Vol),High Moving,South
2023-08-10,335,Part-004 (High Vol),High Moving,South
2023-08-11,381,Part-004 (High Vol),High Moving,South
2023-08-12,370,Part-004 (High Vol),High Moving,South
2023-08-13,355,Part-004 (High Vol),High Moving,South
2023-08-14,344,Part-004 (High Vol),High Moving,South
2023-08-15,418,Part-004 (High Vol),High Moving,South
2023-08-16,392,Part-004 (High Vol),High Moving,South
2023-08-17,341,Part-004 (High Vol),High Moving,South
2023-08-18,487,Part-004 (High Vol),High Moving,South
2023-08-19,360,Part-004 (High Vol),High Moving,South
2023-08-20,403,Part-004 (High Vol),High Moving,South
2023-08-21,362,Part-004 (High Vol),High Moving,South
2023-08-22,415,Part-004 (High Vol),High Moving,South
2023-08-23,402,Part-004 (High Vol),High Moving,South
2023-08-24,385,Part-004 (High Vol),High Moving,South
2023-08-25,407,Part-004 (High Vol),High Moving,South
2023-08-26,389,Part-004 (High Vol),High Moving,South
2023-08-27,383,Part-004 (High Vol),High Moving,South
2023-08-28,371,Part-004 (High Vol),High Moving,South
2023-08-29,374,Part-004 (High Vol),High Moving,South
2023-08-30,381,Part-004 (High Vol),High Moving,South
2023-08-31,442,Part-004 (High Vol),High Moving,South
2023-09-01,357,Part-004 (High Vol),High Moving,South
2023-09-02,343,Part-004 (High Vol),High Moving,South
2023-09-03,382,Part-004 (High Vol),High Moving,South
2023-09-04,361,Part-004 (High Vol),High Moving,South
2023-09-05,340,Part-004 (High Vol),High Moving,South
2023-09-06,331,Part-004 (High Vol),High Moving,South
2023-09-07,341,Part-004 (High Vol),High Moving,South
2023-09-08,313,Part-004 (High Vol),High Moving,South
2023-09-09,299,Part-004 (High Vol),High Moving,South
2023-09-10,310,Part-004 (High Vol),High Moving,South
2023-09-11,302,Part-004 (High Vol),High Moving,South
2023-09-12,291,Part-004 (High Vol),High Moving,South
2023-09-13,336,Part-004 (High Vol),High Moving,South
2023-09-14,294,Part-004 (High Vol),High Moving,South
2023-09-15,300,Part-004 (High Vol),High Moving,South
2023-09-16,313,Part-004 (High Vol),High Moving,South
2023-09-17,393,Part-004 (High Vol),High Moving,South
2023-09-18,345,Part-004 (High Vol),High Moving,South
2023-09-19,317,Part-004 (High Vol),High Moving,South
2023-09-20,346,Part-004 (High Vol),High Moving,South
2023-09-21,339,Part-004 (High Vol),High Moving,South
2023-09-22,371,Part-004 (High Vol),High Moving,South
2023-09-23,349,Part-004 (High Vol),High Moving,South
2023-09-24,377,Part-004 (High Vol),High Moving,South
2023-09-25,412,Part-004 (High Vol),High Moving,South
2023-09-26,443,Part-004 (High Vol),High Moving,South
2023-09-27,397,Part-004 (High Vol),High Moving,South
2023-09-28,443,Part-004 (High Vol),High Moving,South
2023-09-29,346,Part-004 (High Vol),High Moving,South
2023-09-30,431,Part-004 (High Vol),High Moving,South
2023-10-01,386,Part-004 (High Vol),High Moving,South
2023-10-02,421,Part-004 (High Vol),High Moving,South
2023-10-03,432,Part-004 (High Vol),High Moving,South
2023-10-04,382,Part-004 (High Vol),High Moving,South
2023-10-05,422,Part-004 (High Vol),High Moving,South
2023-10-06,399,Part-004 (High Vol),High Moving,South
2023-10-07,342,Part-004 (High Vol),High Moving,South
2023-10-08,383,Part-004 (High Vol),High Moving,South
2023-10-09,370,Part-004 (High Vol),High Moving,South
2023-10-10,336,Part-004 (High Vol),High Moving,South
2023-10-11,370,Part-004 (High Vol),High Moving,South
2023-10-12,367,Part-004 (High Vol),High Moving,South
2023-10-13,359,Part-004 (High Vol),High Moving,South
2023-10-14,395,Part-004 (High Vol),High Moving,South
2023-10-15,396,Part-004 (High Vol),High Moving,South
2023-10-16,351,Part-004 (High Vol),High Moving,South
2023-10-17,365,Part-004 (High Vol),High Moving,South
2023-10-18,353,Part-004 (High Vol),High Moving,South
2023-10-19,390,Part-004 (High Vol),High Moving,South
2023-10-20,340,Part-004 (High Vol),High Moving,South
2023-10-21,336,Part-004 (High Vol),High Moving,South
2023-10-22,324,Part-004 (High Vol),High Moving,South
2023-10-23,368,Part-004 (High Vol),High Moving,South
2023-10-24,298,Part-004 (High Vol),High Moving,South
2023-10-25,311,Part-004 (High Vol),High Moving,South
2023-10-26,302,Part-004 (High Vol),High Moving,South
2023-10-27,372,Part-004 (High Vol),High Moving,South
2023-10-28,392,Part-004 (High Vol),High Moving,South
2023-10-29,355,Part-004 (High Vol),High Moving,South
2023-10-30,327,Part-004 (High Vol),High Moving,South
2023-10-31,361,Part-004 (High Vol),High Moving,South
2023-11-01,313,Part-004 (High Vol),High Moving,South
2023-11-02,380,Part-004 (High Vol),High Moving,South
2023-11-03,430,Part-004 (High Vol),High Moving,South
2023-11-04,384,Part-004 (High Vol),High Moving,South
2023-11-05,384,Part-004 (High Vol),High Moving,South
2023-11-06,341,Part-004 (High Vol),High Moving,South
2023-11-07,423,Part-004 (High Vol),High Moving,South
2023-11-08,408,Part-004 (High Vol),High Moving,South
2023-11-09,403,Part-004 (High Vol),High Moving,South
2023-11-10,376,Part-004 (High Vol),High Moving,South
2023-11-11,414,Part-004 (High Vol),High Moving,South
2023-11-12,362,Part-004 (High Vol),High Moving,South
2023-11-13,448,Part-004 (High Vol),High Moving,South
2023-11-14,419,Part-004 (High Vol),High Moving,South
2023-11-15,409,Part-004 (High Vol),High Moving,South
2023-11-16,408,Part-004 (High Vol),High Moving,South
2023-11-17,426,Part-004 (High Vol),High Moving,South
2023-11-18,353,Part-004 (High Vol),High Moving,South
2023-11-19,425,Part-004 (High Vol),High Moving,South
2023-11-20,360,Part-004 (High Vol),High Moving,South
2023-11-21,410,Part-004 (High Vol),High Moving,South
2023-11-22,408,Part-004 (High Vol),High Moving,South
2023-11-23,371,Part-004 (High Vol),High Moving,South
2023-11-24,390,Part-004 (High Vol),High Moving,South
2023-11-25,360,Part-004 (High Vol),High Moving,South
2023-11-26,409,Part-004 (High Vol),High Moving,South
2023-11-27,369,Part-004 (High Vol),High Moving,South
2023-11-28,333,Part-004 (High Vol),High Moving,South
2023-11-29,342,Part-004 (High Vol),High Moving,South
2023-11-30,354,Part-004 (High Vol),High Moving,South
2023-12-01,358,Part-004 (High Vol),High Moving,South
2023-12-02,354,Part-004 (High Vol),High Moving,South
2023-12-03,377,Part-004 (High Vol),High Moving,South
2023-12-04,406,Part-004 (High Vol),High Moving,South
2023-12-05,344,Part-004 (High Vol),High Moving,South
2023-12-06,320,Part-004 (High Vol),High Moving,South
2023-12-07,391,Part-004 (High Vol),High Moving,South
2023-12-08,391,Part-004 (High Vol),High Moving,South
2023-12-09,317,Part-004 (High Vol),High Moving,South
2023-12-10,412,Part-004 (High Vol),High Moving,South
2023-12-11,337,Part-004 (High Vol),High Moving,South
2023-12-12,374,Part-004 (High Vol),High Moving,South
2023-12-13,293,Part-004 (High Vol),High Moving,South
2023-12-14,347,Part-004 (High Vol),High Moving,South
2023-12-15,396,Part-004 (High Vol),High Moving,South
2023-12-16,323,Part-004 (High Vol),High Moving,South
