date,demand_quantity,part_id,category,service_center
2023-07-09,67,Part-006 (Med Vol),Medium Moving,East
2023-07-10,50,Part-006 (Med Vol),Medium Moving,East
2023-07-11,69,Part-006 (Med Vol),Medium Moving,East
2023-07-12,69,Part-006 (Med Vol),Medium Moving,East
2023-07-13,78,Part-006 (Med Vol),Medium Moving,East
2023-07-14,58,Part-006 (Med Vol),Medium Moving,East
2023-07-15,75,Part-006 (Med Vol),Medium Moving,East
2023-07-16,63,Part-006 (Med Vol),Medium Moving,East
2023-07-17,60,Part-006 (Med Vol),Medium Moving,East
2023-07-18,65,Part-006 (Med Vol),Medium Moving,East
2023-07-19,74,Part-006 (Med Vol),Medium Moving,East
2023-07-20,74,Part-006 (Med Vol),Medium Moving,East
2023-07-21,60,Part-006 (Med Vol),Medium Moving,East
2023-07-22,76,Part-006 (Med Vol),Medium Moving,East
2023-07-23,66,Part-006 (Med Vol),Medium Moving,East
2023-07-24,69,Part-006 (Med Vol),Medium Moving,East
2023-07-25,73,Part-006 (Med Vol),Medium Moving,East
2023-07-26,63,Part-006 (Med Vol),Medium Moving,East
2023-07-27,76,Part-006 (Med Vol),Medium Moving,East
2023-07-28,71,Part-006 (Med Vol),Medium Moving,East
2023-07-29,77,Part-006 (Med Vol),Medium Moving,East
2023-07-30,63,Part-006 (Med Vol),Medium Moving,East
2023-07-31,80,Part-006 (Med Vol),Medium Moving,East
2023-08-01,71,Part-006 (Med Vol),Medium Moving,East
2023-08-02,86,Part-006 (Med Vol),Medium Moving,East
2023-08-03,70,Part-006 (Med Vol),Medium Moving,East
2023-08-04,90,Part-006 (Med Vol),Medium Moving,East
2023-08-05,72,Part-006 (Med Vol),Medium Moving,East
2023-08-06,62,Part-006 (Med Vol),Medium Moving,East
2023-08-07,67,Part-006 (Med Vol),Medium Moving,East
2023-08-08,72,Part-006 (Med Vol),Medium Moving,East
2023-08-09,65,Part-006 (Med Vol),Medium Moving,East
2023-08-10,89,Part-006 (Med Vol),Medium Moving,East
2023-08-11,79,Part-006 (Med Vol),Medium Moving,East
2023-08-12,56,Part-006 (Med Vol),Medium Moving,East
2023-08-13,64,Part-006 (Med Vol),Medium Moving,East
2023-08-14,65,Part-006 (Med Vol),Medium Moving,East
2023-08-15,80,Part-006 (Med Vol),Medium Moving,East
2023-08-16,71,Part-006 (Med Vol),Medium Moving,East
2023-08-17,72,Part-006 (Med Vol),Medium Moving,East
2023-08-18,85,Part-006 (Med Vol),Medium Moving,East
2023-08-19,75,Part-006 (Med Vol),Medium Moving,East
2023-08-20,81,Part-006 (Med Vol),Medium Moving,East
2023-08-21,71,Part-006 (Med Vol),Medium Moving,East
2023-08-22,79,Part-006 (Med Vol),Medium Moving,East
2023-08-23,86,Part-006 (Med Vol),Medium Moving,East
2023-08-24,78,Part-006 (Med Vol),Medium Moving,East
2023-08-25,68,Part-006 (Med Vol),Medium Moving,East
2023-08-26,84,Part-006 (Med Vol),Medium Moving,East
2023-08-27,81,Part-006 (Med Vol),Medium Moving,East
2023-08-28,74,Part-006 (Med Vol),Medium Moving,East
2023-08-29,93,Part-006 (Med Vol),Medium Moving,East
2023-08-30,92,Part-006 (Med Vol),Medium Moving,East
2023-08-31,77,Part-006 (Med Vol),Medium Moving,East
2023-09-01,85,Part-006 (Med Vol),Medium Moving,East
2023-09-02,71,Part-006 (Med Vol),Medium Moving,East
2023-09-03,72,Part-006 (Med Vol),Medium Moving,East
2023-09-04,78,Part-006 (Med Vol),Medium Moving,East
2023-09-05,63,Part-006 (Med Vol),Medium Moving,East
2023-09-06,68,Part-006 (Med Vol),Medium Moving,East
2023-09-07,76,Part-006 (Med Vol),Medium Moving,East
2023-09-08,75,Part-006 (Med Vol),Medium Moving,East
2023-09-09,87,Part-006 (Med Vol),Medium Moving,East
2023-09-10,81,Part-006 (Med Vol),Medium Moving,East
2023-09-11,78,Part-006 (Med Vol),Medium Moving,East
2023-09-12,84,Part-006 (Med Vol),Medium Moving,East
2023-09-13,76,Part-006 (Med Vol),Medium Moving,East
2023-09-14,73,Part-006 (Med Vol),Medium Moving,East
2023-09-15,84,Part-006 (Med Vol),Medium Moving,East
2023-09-16,81,Part-006 (Med Vol),Medium Moving,East
2023-09-17,83,Part-006 (Med Vol),Medium Moving,East
2023-09-18,70,Part-006 (Med Vol),Medium Moving,East
2023-09-19,79,Part-006 (Med Vol),Medium Moving,East
2023-09-20,76,Part-006 (Med Vol),Medium Moving,East
2023-09-21,84,Part-006 (Med Vol),Medium Moving,East
2023-09-22,69,Part-006 (Med Vol),Medium Moving,East
2023-09-23,81,Part-006 (Med Vol),Medium Moving,East
2023-09-24,68,Part-006 (Med Vol),Medium Moving,East
2023-09-25,70,Part-006 (Med Vol),Medium Moving,East
2023-09-26,68,Part-006 (Med Vol),Medium Moving,East
2023-09-27,69,Part-006 (Med Vol),Medium Moving,East
2023-09-28,57,Part-006 (Med Vol),Medium Moving,East
2023-09-29,73,Part-006 (Med Vol),Medium Moving,East
2023-09-30,61,Part-006 (Med Vol),Medium Moving,East
2023-10-01,63,Part-006 (Med Vol),Medium Moving,East
2023-10-02,66,Part-006 (Med Vol),Medium Moving,East
2023-10-03,66,Part-006 (Med Vol),Medium Moving,East
2023-10-04,68,Part-006 (Med Vol),Medium Moving,East
2023-10-05,68,Part-006 (Med Vol),Medium Moving,East
2023-10-06,72,Part-006 (Med Vol),Medium Moving,East
2023-10-07,68,Part-006 (Med Vol),Medium Moving,East
2023-10-08,65,Part-006 (Med Vol),Medium Moving,East
2023-10-09,56,Part-006 (Med Vol),Medium Moving,East
2023-10-10,76,Part-006 (Med Vol),Medium Moving,East
2023-10-11,62,Part-006 (Med Vol),Medium Moving,East
2023-10-12,58,Part-006 (Med Vol),Medium Moving,East
2023-10-13,55,Part-006 (Med Vol),Medium Moving,East
2023-10-14,49,Part-006 (Med Vol),Medium Moving,East
2023-10-15,64,Part-006 (Med Vol),Medium Moving,East
2023-10-16,46,Part-006 (Med Vol),Medium Moving,East
2023-10-17,71,Part-006 (Med Vol),Medium Moving,East
2023-10-18,75,Part-006 (Med Vol),Medium Moving,East
2023-10-19,56,Part-006 (Med Vol),Medium Moving,East
2023-10-20,54,Part-006 (Med Vol),Medium Moving,East
2023-10-21,60,Part-006 (Med Vol),Medium Moving,East
2023-10-22,60,Part-006 (Med Vol),Medium Moving,East
2023-10-23,41,Part-006 (Med Vol),Medium Moving,East
2023-10-24,62,Part-006 (Med Vol),Medium Moving,East
2023-10-25,54,Part-006 (Med Vol),Medium Moving,East
2023-10-26,47,Part-006 (Med Vol),Medium Moving,East
2023-10-27,48,Part-006 (Med Vol),Medium Moving,East
2023-10-28,61,Part-006 (Med Vol),Medium Moving,East
2023-10-29,51,Part-006 (Med Vol),Medium Moving,East
2023-10-30,60,Part-006 (Med Vol),Medium Moving,East
2023-10-31,59,Part-006 (Med Vol),Medium Moving,East
2023-11-01,59,Part-006 (Med Vol),Medium Moving,East
2023-11-02,69,Part-006 (Med Vol),Medium Moving,East
2023-11-03,63,Part-006 (Med Vol),Medium Moving,East
2023-11-04,44,Part-006 (Med Vol),Medium Moving,East
2023-11-05,36,Part-006 (Med Vol),Medium Moving,East
2023-11-06,59,Part-006 (Med Vol),Medium Moving,East
2023-11-07,51,Part-006 (Med Vol),Medium Moving,East
2023-11-08,46,Part-006 (Med Vol),Medium Moving,East
2023-11-09,55,Part-006 (Med Vol),Medium Moving,East
2023-11-10,58,Part-006 (Med Vol),Medium Moving,East
2023-11-11,46,Part-006 (Med Vol),Medium Moving,East
2023-11-12,56,Part-006 (Med Vol),Medium Moving,East
2023-11-13,54,Part-006 (Med Vol),Medium Moving,East
2023-11-14,54,Part-006 (Med Vol),Medium Moving,East
2023-11-15,54,Part-006 (Med Vol),Medium Moving,East
2023-11-16,48,Part-006 (Med Vol),Medium Moving,East
2023-11-17,45,Part-006 (Med Vol),Medium Moving,East
2023-11-18,51,Part-006 (Med Vol),Medium Moving,East
2023-11-19,38,Part-006 (Med Vol),Medium Moving,East
2023-11-20,52,Part-006 (Med Vol),Medium Moving,East
2023-11-21,44,Part-006 (Med Vol),Medium Moving,East
2023-11-22,54,Part-006 (Med Vol),Medium Moving,East
2023-11-23,59,Part-006 (Med Vol),Medium Moving,East
2023-11-24,36,Part-006 (Med Vol),Medium Moving,East
2023-11-25,53,Part-006 (Med Vol),Medium Moving,East
2023-11-26,46,Part-006 (Med Vol),Medium Moving,East
2023-11-27,47,Part-006 (Med Vol),Medium Moving,East
2023-11-28,48,Part-006 (Med Vol),Medium Moving,East
2023-11-29,41,Part-006 (Med Vol),Medium Moving,East
2023-11-30,43,Part-006 (Med Vol),Medium Moving,East
2023-12-01,35,Part-006 (Med Vol),Medium Moving,East
2023-12-02,61,Part-006 (Med Vol),Medium Moving,East
2023-12-03,52,Part-006 (Med Vol),Medium Moving,East
2023-12-04,50,Part-006 (Med Vol),Medium Moving,East
2023-12-05,51,Part-006 (Med Vol),Medium Moving,East
2023-12-06,45,Part-006 (Med Vol),Medium Moving,East
2023-12-07,47,Part-006 (Med Vol),Medium Moving,East
2023-12-08,46,Part-006 (Med Vol),Medium Moving,East
2023-12-09,61,Part-006 (Med Vol),Medium Moving,East
2023-12-10,54,Part-006 (Med Vol),Medium Moving,East
2023-12-11,50,Part-006 (Med Vol),Medium Moving,East
2023-12-12,31,Part-006 (Med Vol),Medium Moving,East
2023-12-13,41,Part-006 (Med Vol),Medium Moving,East
2023-12-14,48,Part-006 (Med Vol),Medium Moving,East
2023-12-15,47,Part-006 (Med Vol),Medium Moving,East
2023-12-16,56,Part-006 (Med Vol),Medium Moving,East
2023-12-17,62,Part-006 (Med Vol),Medium Moving,East
2023-12-18,32,Part-006 (Med Vol),Medium Moving,East
2023-12-19,50,Part-006 (Med Vol),Medium Moving,East
2023-12-20,47,Part-006 (Med Vol),Medium Moving,East
2023-12-21,56,Part-006 (Med Vol),Medium Moving,East
2023-12-22,56,Part-006 (Med Vol),Medium Moving,East
2023-12-23,50,Part-006 (Med Vol),Medium Moving,East
2023-12-24,58,Part-006 (Med Vol),Medium Moving,East
2023-12-25,45,Part-006 (Med Vol),Medium Moving,East
2023-12-26,50,Part-006 (Med Vol),Medium Moving,East
2023-12-27,62,Part-006 (Med Vol),Medium Moving,East
2023-12-28,46,Part-006 (Med Vol),Medium Moving,East
2023-12-29,60,Part-006 (Med Vol),Medium Moving,East
2023-12-30,45,Part-006 (Med Vol),Medium Moving,East
2023-12-31,65,Part-006 (Med Vol),Medium Moving,East
2023-01-01,9,Part-007 (Med Vol),Medium Moving,East
2023-01-02,28,Part-007 (Med Vol),Medium Moving,East
2023-01-03,12,Part-007 (Med Vol),Medium Moving,East
2023-01-04,23,Part-007 (Med Vol),Medium Moving,East
2023-01-05,15,Part-007 (Med Vol),Medium Moving,East
2023-01-06,21,Part-007 (Med Vol),Medium Moving,East
2023-01-07,30,Part-007 (Med Vol),Medium Moving,East
2023-01-08,33,Part-007 (Med Vol),Medium Moving,East
2023-01-09,22,Part-007 (Med Vol),Medium Moving,East
2023-01-10,30,Part-007 (Med Vol),Medium Moving,East
2023-01-11,8,Part-007 (Med Vol),Medium Moving,East
2023-01-12,21,Part-007 (Med Vol),Medium Moving,East
2023-01-13,18,Part-007 (Med Vol),Medium Moving,East
2023-01-14,33,Part-007 (Med Vol),Medium Moving,East
2023-01-15,24,Part-007 (Med Vol),Medium Moving,East
2023-01-16,15,Part-007 (Med Vol),Medium Moving,East
2023-01-17,22,Part-007 (Med Vol),Medium Moving,East
2023-01-18,25,Part-007 (Med Vol),Medium Moving,East
2023-01-19,30,Part-007 (Med Vol),Medium Moving,East
2023-01-20,20,Part-007 (Med Vol),Medium Moving,East
2023-01-21,31,Part-007 (Med Vol),Medium Moving,East
2023-01-22,35,Part-007 (Med Vol),Medium Moving,East
2023-01-23,30,Part-007 (Med Vol),Medium Moving,East
2023-01-24,22,Part-007 (Med Vol),Medium Moving,East
2023-01-25,25,Part-007 (Med Vol),Medium Moving,East
2023-01-26,28,Part-007 (Med Vol),Medium Moving,East
2023-01-27,24,Part-007 (Med Vol),Medium Moving,East
2023-01-28,30,Part-007 (Med Vol),Medium Moving,East
2023-01-29,18,Part-007 (Med Vol),Medium Moving,East
2023-01-30,9,Part-007 (Med Vol),Medium Moving,East
2023-01-31,34,Part-007 (Med Vol),Medium Moving,East
2023-02-01,21,Part-007 (Med Vol),Medium Moving,East
2023-02-02,19,Part-007 (Med Vol),Medium Moving,East
2023-02-03,16,Part-007 (Med Vol),Medium Moving,East
2023-02-04,24,Part-007 (Med Vol),Medium Moving,East
2023-02-05,13,Part-007 (Med Vol),Medium Moving,East
2023-02-06,28,Part-007 (Med Vol),Medium Moving,East
2023-02-07,16,Part-007 (Med Vol),Medium Moving,East
2023-02-08,16,Part-007 (Med Vol),Medium Moving,East
2023-02-09,27,Part-007 (Med Vol),Medium Moving,East
2023-02-10,20,Part-007 (Med Vol),Medium Moving,East
2023-02-11,39,Part-007 (Med Vol),Medium Moving,East
2023-02-12,16,Part-007 (Med Vol),Medium Moving,East
2023-02-13,28,Part-007 (Med Vol),Medium Moving,East
2023-02-14,19,Part-007 (Med Vol),Medium Moving,East
2023-02-15,26,Part-007 (Med Vol),Medium Moving,East
2023-02-16,22,Part-007 (Med Vol),Medium Moving,East
2023-02-17,33,Part-007 (Med Vol),Medium Moving,East
2023-02-18,23,Part-007 (Med Vol),Medium Moving,East
2023-02-19,40,Part-007 (Med Vol),Medium Moving,East
2023-02-20,22,Part-007 (Med Vol),Medium Moving,East
2023-02-21,21,Part-007 (Med Vol),Medium Moving,East
2023-02-22,27,Part-007 (Med Vol),Medium Moving,East
2023-02-23,30,Part-007 (Med Vol),Medium Moving,East
2023-02-24,3,Part-007 (Med Vol),Medium Moving,East
2023-02-25,29,Part-007 (Med Vol),Medium Moving,East
2023-02-26,28,Part-007 (Med Vol),Medium Moving,East
2023-02-27,21,Part-007 (Med Vol),Medium Moving,East
2023-02-28,12,Part-007 (Med Vol),Medium Moving,East
2023-03-01,29,Part-007 (Med Vol),Medium Moving,East
2023-03-02,19,Part-007 (Med Vol),Medium Moving,East
2023-03-03,27,Part-007 (Med Vol),Medium Moving,East
2023-03-04,17,Part-007 (Med Vol),Medium Moving,East
2023-03-05,14,Part-007 (Med Vol),Medium Moving,East
2023-03-06,22,Part-007 (Med Vol),Medium Moving,East
2023-03-07,33,Part-007 (Med Vol),Medium Moving,East
2023-03-08,23,Part-007 (Med Vol),Medium Moving,East
2023-03-09,15,Part-007 (Med Vol),Medium Moving,East
2023-03-10,18,Part-007 (Med Vol),Medium Moving,East
2023-03-11,22,Part-007 (Med Vol),Medium Moving,East
2023-03-12,29,Part-007 (Med Vol),Medium Moving,East
2023-03-13,13,Part-007 (Med Vol),Medium Moving,East
2023-03-14,38,Part-007 (Med Vol),Medium Moving,East
2023-03-15,35,Part-007 (Med Vol),Medium Moving,East
2023-03-16,39,Part-007 (Med Vol),Medium Moving,East
2023-03-17,19,Part-007 (Med Vol),Medium Moving,East
2023-03-18,31,Part-007 (Med Vol),Medium Moving,East
2023-03-19,19,Part-007 (Med Vol),Medium Moving,East
2023-03-20,32,Part-007 (Med Vol),Medium Moving,East
2023-03-21,23,Part-007 (Med Vol),Medium Moving,East
2023-03-22,20,Part-007 (Med Vol),Medium Moving,East
2023-03-23,40,Part-007 (Med Vol),Medium Moving,East
2023-03-24,27,Part-007 (Med Vol),Medium Moving,East
2023-03-25,37,Part-007 (Med Vol),Medium Moving,East
2023-03-26,34,Part-007 (Med Vol),Medium Moving,East
2023-03-27,30,Part-007 (Med Vol),Medium Moving,East
2023-03-28,17,Part-007 (Med Vol),Medium Moving,East
2023-03-29,28,Part-007 (Med Vol),Medium Moving,East
2023-03-30,17,Part-007 (Med Vol),Medium Moving,East
2023-03-31,9,Part-007 (Med Vol),Medium Moving,East
2023-04-01,46,Part-007 (Med Vol),Medium Moving,East
2023-04-02,8,Part-007 (Med Vol),Medium Moving,East
2023-04-03,34,Part-007 (Med Vol),Medium Moving,East
2023-04-04,26,Part-007 (Med Vol),Medium Moving,East
2023-04-05,18,Part-007 (Med Vol),Medium Moving,East
2023-04-06,25,Part-007 (Med Vol),Medium Moving,East
2023-04-07,41,Part-007 (Med Vol),Medium Moving,East
2023-04-08,18,Part-007 (Med Vol),Medium Moving,East
2023-04-09,29,Part-007 (Med Vol),Medium Moving,East
2023-04-10,34,Part-007 (Med Vol),Medium Moving,East
2023-04-11,32,Part-007 (Med Vol),Medium Moving,East
2023-04-12,20,Part-007 (Med Vol),Medium Moving,East
2023-04-13,26,Part-007 (Med Vol),Medium Moving,East
2023-04-14,15,Part-007 (Med Vol),Medium Moving,East
2023-04-15,32,Part-007 (Med Vol),Medium Moving,East
2023-04-16,25,Part-007 (Med Vol),Medium Moving,East
2023-04-17,19,Part-007 (Med Vol),Medium Moving,East
2023-04-18,20,Part-007 (Med Vol),Medium Moving,East
2023-04-19,24,Part-007 (Med Vol),Medium Moving,East
2023-04-20,32,Part-007 (Med Vol),Medium Moving,East
2023-04-21,8,Part-007 (Med Vol),Medium Moving,East
2023-04-22,24,Part-007 (Med Vol),Medium Moving,East
2023-04-23,21,Part-007 (Med Vol),Medium Moving,East
2023-04-24,26,Part-007 (Med Vol),Medium Moving,East
2023-04-25,7,Part-007 (Med Vol),Medium Moving,East
2023-04-26,8,Part-007 (Med Vol),Medium Moving,East
2023-04-27,21,Part-007 (Med Vol),Medium Moving,East
2023-04-28,14,Part-007 (Med Vol),Medium Moving,East
2023-04-29,30,Part-007 (Med Vol),Medium Moving,East
2023-04-30,28,Part-007 (Med Vol),Medium Moving,East
2023-05-01,18,Part-007 (Med Vol),Medium Moving,East
2023-05-02,13,Part-007 (Med Vol),Medium Moving,East
2023-05-03,19,Part-007 (Med Vol),Medium Moving,East
2023-05-04,38,Part-007 (Med Vol),Medium Moving,East
2023-05-05,25,Part-007 (Med Vol),Medium Moving,East
2023-05-06,37,Part-007 (Med Vol),Medium Moving,East
2023-05-07,14,Part-007 (Med Vol),Medium Moving,East
2023-05-08,25,Part-007 (Med Vol),Medium Moving,East
2023-05-09,22,Part-007 (Med Vol),Medium Moving,East
2023-05-10,22,Part-007 (Med Vol),Medium Moving,East
2023-05-11,23,Part-007 (Med Vol),Medium Moving,East
2023-05-12,18,Part-007 (Med Vol),Medium Moving,East
2023-05-13,29,Part-007 (Med Vol),Medium Moving,East
2023-05-14,19,Part-007 (Med Vol),Medium Moving,East
2023-05-15,34,Part-007 (Med Vol),Medium Moving,East
2023-05-16,21,Part-007 (Med Vol),Medium Moving,East
2023-05-17,33,Part-007 (Med Vol),Medium Moving,East
2023-05-18,13,Part-007 (Med Vol),Medium Moving,East
2023-05-19,10,Part-007 (Med Vol),Medium Moving,East
2023-05-20,29,Part-007 (Med Vol),Medium Moving,East
2023-05-21,30,Part-007 (Med Vol),Medium Moving,East
2023-05-22,22,Part-007 (Med Vol),Medium Moving,East
2023-05-23,24,Part-007 (Med Vol),Medium Moving,East
2023-05-24,18,Part-007 (Med Vol),Medium Moving,East
2023-05-25,22,Part-007 (Med Vol),Medium Moving,East
2023-05-26,26,Part-007 (Med Vol),Medium Moving,East
2023-05-27,21,Part-007 (Med Vol),Medium Moving,East
2023-05-28,30,Part-007 (Med Vol),Medium Moving,East
2023-05-29,22,Part-007 (Med Vol),Medium Moving,East
2023-05-30,16,Part-007 (Med Vol),Medium Moving,East
2023-05-31,28,Part-007 (Med Vol),Medium Moving,East
2023-06-01,21,Part-007 (Med Vol),Medium Moving,East
2023-06-02,14,Part-007 (Med Vol),Medium Moving,East
2023-06-03,34,Part-007 (Med Vol),Medium Moving,East
2023-06-04,27,Part-007 (Med Vol),Medium Moving,East
2023-06-05,21,Part-007 (Med Vol),Medium Moving,East
2023-06-06,20,Part-007 (Med Vol),Medium Moving,East
2023-06-07,26,Part-007 (Med Vol),Medium Moving,East
2023-06-08,14,Part-007 (Med Vol),Medium Moving,East
2023-06-09,35,Part-007 (Med Vol),Medium Moving,East
2023-06-10,20,Part-007 (Med Vol),Medium Moving,East
2023-06-11,29,Part-007 (Med Vol),Medium Moving,East
2023-06-12,21,Part-007 (Med Vol),Medium Moving,East
2023-06-13,27,Part-007 (Med Vol),Medium Moving,East
2023-06-14,38,Part-007 (Med Vol),Medium Moving,East
2023-06-15,21,Part-007 (Med Vol),Medium Moving,East
2023-06-16,14,Part-007 (Med Vol),Medium Moving,East
2023-06-17,14,Part-007 (Med Vol),Medium Moving,East
2023-06-18,28,Part-007 (Med Vol),Medium Moving,East
2023-06-19,22,Part-007 (Med Vol),Medium Moving,East
2023-06-20,19,Part-007 (Med Vol),Medium Moving,East
2023-06-21,19,Part-007 (Med Vol),Medium Moving,East
2023-06-22,26,Part-007 (Med Vol),Medium Moving,East
2023-06-23,33,Part-007 (Med Vol),Medium Moving,East
2023-06-24,23,Part-007 (Med Vol),Medium Moving,East
2023-06-25,26,Part-007 (Med Vol),Medium Moving,East
2023-06-26,25,Part-007 (Med Vol),Medium Moving,East
2023-06-27,31,Part-007 (Med Vol),Medium Moving,East
2023-06-28,13,Part-007 (Med Vol),Medium Moving,East
2023-06-29,39,Part-007 (Med Vol),Medium Moving,East
2023-06-30,24,Part-007 (Med Vol),Medium Moving,East
2023-07-01,36,Part-007 (Med Vol),Medium Moving,East
2023-07-02,6,Part-007 (Med Vol),Medium Moving,East
2023-07-03,18,Part-007 (Med Vol),Medium Moving,East
2023-07-04,19,Part-007 (Med Vol),Medium Moving,East
2023-07-05,14,Part-007 (Med Vol),Medium Moving,East
2023-07-06,14,Part-007 (Med Vol),Medium Moving,East
2023-07-07,22,Part-007 (Med Vol),Medium Moving,East
2023-07-08,36,Part-007 (Med Vol),Medium Moving,East
2023-07-09,25,Part-007 (Med Vol),Medium Moving,East
2023-07-10,0,Part-007 (Med Vol),Medium Moving,East
2023-07-11,31,Part-007 (Med Vol),Medium Moving,East
2023-07-12,34,Part-007 (Med Vol),Medium Moving,East
2023-07-13,16,Part-007 (Med Vol),Medium Moving,East
2023-07-14,23,Part-007 (Med Vol),Medium Moving,East
2023-07-15,35,Part-007 (Med Vol),Medium Moving,East
2023-07-16,23,Part-007 (Med Vol),Medium Moving,East
2023-07-17,28,Part-007 (Med Vol),Medium Moving,East
2023-07-18,25,Part-007 (Med Vol),Medium Moving,East
2023-07-19,16,Part-007 (Med Vol),Medium Moving,East
2023-07-20,40,Part-007 (Med Vol),Medium Moving,East
2023-07-21,17,Part-007 (Med Vol),Medium Moving,East
2023-07-22,25,Part-007 (Med Vol),Medium Moving,East
2023-07-23,36,Part-007 (Med Vol),Medium Moving,East
2023-07-24,28,Part-007 (Med Vol),Medium Moving,East
2023-07-25,33,Part-007 (Med Vol),Medium Moving,East
2023-07-26,36,Part-007 (Med Vol),Medium Moving,East
2023-07-27,32,Part-007 (Med Vol),Medium Moving,East
2023-07-28,9,Part-007 (Med Vol),Medium Moving,East
2023-07-29,22,Part-007 (Med Vol),Medium Moving,East
2023-07-30,26,Part-007 (Med Vol),Medium Moving,East
2023-07-31,31,Part-007 (Med Vol),Medium Moving,East
2023-08-01,35,Part-007 (Med Vol),Medium Moving,East
2023-08-02,30,Part-007 (Med Vol),Medium Moving,East
2023-08-03,22,Part-007 (Med Vol),Medium Moving,East
2023-08-04,7,Part-007 (Med Vol),Medium Moving,East
2023-08-05,39,Part-007 (Med Vol),Medium Moving,East
2023-08-06,21,Part-007 (Med Vol),Medium Moving,East
2023-08-07,13,Part-007 (Med Vol),Medium Moving,East
2023-08-08,39,Part-007 (Med Vol),Medium Moving,East
2023-08-09,18,Part-007 (Med Vol),Medium Moving,East
2023-08-10,23,Part-007 (Med Vol),Medium Moving,East
2023-08-11,29,Part-007 (Med Vol),Medium Moving,East
2023-08-12,15,Part-007 (Med Vol),Medium Moving,East
2023-08-13,23,Part-007 (Med Vol),Medium Moving,East
2023-08-14,12,Part-007 (Med Vol),Medium Moving,East
2023-08-15,21,Part-007 (Med Vol),Medium Moving,East
2023-08-16,28,Part-007 (Med Vol),Medium Moving,East
2023-08-17,24,Part-007 (Med Vol),Medium Moving,East
2023-08-18,19,Part-007 (Med Vol),Medium Moving,East
2023-08-19,34,Part-007 (Med Vol),Medium Moving,East
2023-08-20,43,Part-007 (Med Vol),Medium Moving,East
2023-08-21,27,Part-007 (Med Vol),Medium Moving,East
2023-08-22,15,Part-007 (Med Vol),Medium Moving,East
2023-08-23,36,Part-007 (Med Vol),Medium Moving,East
2023-08-24,14,Part-007 (Med Vol),Medium Moving,East
2023-08-25,37,Part-007 (Med Vol),Medium Moving,East
2023-08-26,18,Part-007 (Med Vol),Medium Moving,East
2023-08-27,30,Part-007 (Med Vol),Medium Moving,East
2023-08-28,16,Part-007 (Med Vol),Medium Moving,East
2023-08-29,6,Part-007 (Med Vol),Medium Moving,East
2023-08-30,16,Part-007 (Med Vol),Medium Moving,East
2023-08-31,28,Part-007 (Med Vol),Medium Moving,East
2023-09-01,19,Part-007 (Med Vol),Medium Moving,East
2023-09-02,28,Part-007 (Med Vol),Medium Moving,East
2023-09-03,23,Part-007 (Med Vol),Medium Moving,East
2023-09-04,31,Part-007 (Med Vol),Medium Moving,East
2023-09-05,18,Part-007 (Med Vol),Medium Moving,East
2023-09-06,45,Part-007 (Med Vol),Medium Moving,East
2023-09-07,28,Part-007 (Med Vol),Medium Moving,East
2023-09-08,38,Part-007 (Med Vol),Medium Moving,East
2023-09-09,16,Part-007 (Med Vol),Medium Moving,East
2023-09-10,11,Part-007 (Med Vol),Medium Moving,East
2023-09-11,42,Part-007 (Med Vol),Medium Moving,East
2023-09-12,15,Part-007 (Med Vol),Medium Moving,East
2023-09-13,39,Part-007 (Med Vol),Medium Moving,East
2023-09-14,15,Part-007 (Med Vol),Medium Moving,East
2023-09-15,27,Part-007 (Med Vol),Medium Moving,East
2023-09-16,27,Part-007 (Med Vol),Medium Moving,East
2023-09-17,24,Part-007 (Med Vol),Medium Moving,East
2023-09-18,25,Part-007 (Med Vol),Medium Moving,East
2023-09-19,30,Part-007 (Med Vol),Medium Moving,East
2023-09-20,9,Part-007 (Med Vol),Medium Moving,East
2023-09-21,13,Part-007 (Med Vol),Medium Moving,East
2023-09-22,19,Part-007 (Med Vol),Medium Moving,East
2023-09-23,33,Part-007 (Med Vol),Medium Moving,East
2023-09-24,16,Part-007 (Med Vol),Medium Moving,East
2023-09-25,33,Part-007 (Med Vol),Medium Moving,East
2023-09-26,29,Part-007 (Med Vol),Medium Moving,East
2023-09-27,16,Part-007 (Med Vol),Medium Moving,East
2023-09-28,15,Part-007 (Med Vol),Medium Moving,East
2023-09-29,21,Part-007 (Med Vol),Medium Moving,East
2023-09-30,27,Part-007 (Med Vol),Medium Moving,East
2023-10-01,26,Part-007 (Med Vol),Medium Moving,East
2023-10-02,38,Part-007 (Med Vol),Medium Moving,East
2023-10-03,35,Part-007 (Med Vol),Medium Moving,East
2023-10-04,14,Part-007 (Med Vol),Medium Moving,East
2023-10-05,18,Part-007 (Med Vol),Medium Moving,East
2023-10-06,33,Part-007 (Med Vol),Medium Moving,East
2023-10-07,17,Part-007 (Med Vol),Medium Moving,East
2023-10-08,21,Part-007 (Med Vol),Medium Moving,East
2023-10-09,28,Part-007 (Med Vol),Medium Moving,East
2023-10-10,32,Part-007 (Med Vol),Medium Moving,East
2023-10-11,16,Part-007 (Med Vol),Medium Moving,East
2023-10-12,7,Part-007 (Med Vol),Medium Moving,East
2023-10-13,25,Part-007 (Med Vol),Medium Moving,East
2023-10-14,20,Part-007 (Med Vol),Medium Moving,East
2023-10-15,27,Part-007 (Med Vol),Medium Moving,East
2023-10-16,24,Part-007 (Med Vol),Medium Moving,East
2023-10-17,18,Part-007 (Med Vol),Medium Moving,East
