date,demand_quantity,part_id,category,service_center
2023-03-05,123,Part-005 (High Vol),High Moving,North
2023-03-06,135,Part-005 (High Vol),High Moving,North
2023-03-07,104,Part-005 (High Vol),High Moving,North
2023-03-08,110,Part-005 (High Vol),High Moving,North
2023-03-09,114,Part-005 (High Vol),High Moving,North
2023-03-10,122,Part-005 (High Vol),High Moving,North
2023-03-11,106,Part-005 (High Vol),High Moving,North
2023-03-12,120,Part-005 (High Vol),High Moving,North
2023-03-13,87,Part-005 (High Vol),High Moving,North
2023-03-14,93,Part-005 (High Vol),High Moving,North
2023-03-15,109,Part-005 (High Vol),High Moving,North
2023-03-16,90,Part-005 (High Vol),High Moving,North
2023-03-17,92,Part-005 (High Vol),High Moving,North
2023-03-18,98,Part-005 (High Vol),High Moving,North
2023-03-19,111,Part-005 (High Vol),High Moving,North
2023-03-20,85,Part-005 (High Vol),High Moving,North
2023-03-21,106,Part-005 (High Vol),High Moving,North
2023-03-22,115,Part-005 (High Vol),High Moving,North
2023-03-23,103,Part-005 (High Vol),High Moving,North
2023-03-24,103,Part-005 (High Vol),High Moving,North
2023-03-25,111,Part-005 (High Vol),High Moving,North
2023-03-26,107,Part-005 (High Vol),High Moving,North
2023-03-27,124,Part-005 (High Vol),High Moving,North
2023-03-28,100,Part-005 (High Vol),High Moving,North
2023-03-29,112,Part-005 (High Vol),High Moving,North
2023-03-30,116,Part-005 (High Vol),High Moving,North
2023-03-31,112,Part-005 (High Vol),High Moving,North
2023-04-01,88,Part-005 (High Vol),High Moving,North
2023-04-02,117,Part-005 (High Vol),High Moving,North
2023-04-03,128,Part-005 (High Vol),High Moving,North
2023-04-04,128,Part-005 (High Vol),High Moving,North
2023-04-05,125,Part-005 (High Vol),High Moving,North
2023-04-06,112,Part-005 (High Vol),High Moving,North
2023-04-07,127,Part-005 (High Vol),High Moving,North
2023-04-08,118,Part-005 (High Vol),High Moving,North
2023-04-09,128,Part-005 (High Vol),High Moving,North
2023-04-10,125,Part-005 (High Vol),High Moving,North
2023-04-11,114,Part-005 (High Vol),High Moving,North
2023-04-12,115,Part-005 (High Vol),High Moving,North
2023-04-13,127,Part-005 (High Vol),High Moving,North
2023-04-14,120,Part-005 (High Vol),High Moving,North
2023-04-15,113,Part-005 (High Vol),High Moving,North
2023-04-16,112,Part-005 (High Vol),High Moving,North
2023-04-17,117,Part-005 (High Vol),High Moving,North
2023-04-18,134,Part-005 (High Vol),High Moving,North
2023-04-19,112,Part-005 (High Vol),High Moving,North
2023-04-20,116,Part-005 (High Vol),High Moving,North
2023-04-21,115,Part-005 (High Vol),High Moving,North
2023-04-22,102,Part-005 (High Vol),High Moving,North
2023-04-23,94,Part-005 (High Vol),High Moving,North
2023-04-24,100,Part-005 (High Vol),High Moving,North
2023-04-25,112,Part-005 (High Vol),High Moving,North
2023-04-26,109,Part-005 (High Vol),High Moving,North
2023-04-27,114,Part-005 (High Vol),High Moving,North
2023-04-28,107,Part-005 (High Vol),High Moving,North
2023-04-29,105,Part-005 (High Vol),High Moving,North
2023-04-30,99,Part-005 (High Vol),High Moving,North
2023-05-01,114,Part-005 (High Vol),High Moving,North
2023-05-02,96,Part-005 (High Vol),High Moving,North
2023-05-03,94,Part-005 (High Vol),High Moving,North
2023-05-04,111,Part-005 (High Vol),High Moving,North
2023-05-05,93,Part-005 (High Vol),High Moving,North
2023-05-06,131,Part-005 (High Vol),High Moving,North
2023-05-07,108,Part-005 (High Vol),High Moving,North
2023-05-08,112,Part-005 (High Vol),High Moving,North
2023-05-09,102,Part-005 (High Vol),High Moving,North
2023-05-10,108,Part-005 (High Vol),High Moving,North
2023-05-11,108,Part-005 (High Vol),High Moving,North
2023-05-12,108,Part-005 (High Vol),High Moving,North
2023-05-13,122,Part-005 (High Vol),High Moving,North
2023-05-14,112,Part-005 (High Vol),High Moving,North
2023-05-15,128,Part-005 (High Vol),High Moving,North
2023-05-16,146,Part-005 (High Vol),High Moving,North
2023-05-17,118,Part-005 (High Vol),High Moving,North
2023-05-18,123,Part-005 (High Vol),High Moving,North
2023-05-19,127,Part-005 (High Vol),High Moving,North
2023-05-20,142,Part-005 (High Vol),High Moving,North
2023-05-21,124,Part-005 (High Vol),High Moving,North
2023-05-22,117,Part-005 (High Vol),High Moving,North
2023-05-23,113,Part-005 (High Vol),High Moving,North
2023-05-24,125,Part-005 (High Vol),High Moving,North
2023-05-25,121,Part-005 (High Vol),High Moving,North
2023-05-26,145,Part-005 (High Vol),High Moving,North
2023-05-27,142,Part-005 (High Vol),High Moving,North
2023-05-28,114,Part-005 (High Vol),High Moving,North
2023-05-29,116,Part-005 (High Vol),High Moving,North
2023-05-30,123,Part-005 (High Vol),High Moving,North
2023-05-31,135,Part-005 (High Vol),High Moving,North
2023-06-01,120,Part-005 (High Vol),High Moving,North
2023-06-02,112,Part-005 (High Vol),High Moving,North
2023-06-03,116,Part-005 (High Vol),High Moving,North
2023-06-04,109,Part-005 (High Vol),High Moving,North
2023-06-05,120,Part-005 (High Vol),High Moving,North
2023-06-06,106,Part-005 (High Vol),High Moving,North
2023-06-07,106,Part-005 (High Vol),High Moving,North
2023-06-08,122,Part-005 (High Vol),High Moving,North
2023-06-09,102,Part-005 (High Vol),High Moving,North
2023-06-10,94,Part-005 (High Vol),High Moving,North
2023-06-11,108,Part-005 (High Vol),High Moving,North
2023-06-12,103,Part-005 (High Vol),High Moving,North
2023-06-13,111,Part-005 (High Vol),High Moving,North
2023-06-14,109,Part-005 (High Vol),High Moving,North
2023-06-15,106,Part-005 (High Vol),High Moving,North
2023-06-16,106,Part-005 (High Vol),High Moving,North
2023-06-17,99,Part-005 (High Vol),High Moving,North
2023-06-18,108,Part-005 (High Vol),High Moving,North
2023-06-19,117,Part-005 (High Vol),High Moving,North
2023-06-20,99,Part-005 (High Vol),High Moving,North
2023-06-21,110,Part-005 (High Vol),High Moving,North
2023-06-22,121,Part-005 (High Vol),High Moving,North
2023-06-23,117,Part-005 (High Vol),High Moving,North
2023-06-24,127,Part-005 (High Vol),High Moving,North
2023-06-25,109,Part-005 (High Vol),High Moving,North
2023-06-26,98,Part-005 (High Vol),High Moving,North
2023-06-27,120,Part-005 (High Vol),High Moving,North
2023-06-28,123,Part-005 (High Vol),High Moving,North
2023-06-29,134,Part-005 (High Vol),High Moving,North
2023-06-30,134,Part-005 (High Vol),High Moving,North
2023-07-01,128,Part-005 (High Vol),High Moving,North
2023-07-02,132,Part-005 (High Vol),High Moving,North
2023-07-03,123,Part-005 (High Vol),High Moving,North
2023-07-04,114,Part-005 (High Vol),High Moving,North
2023-07-05,127,Part-005 (High Vol),High Moving,North
2023-07-06,136,Part-005 (High Vol),High Moving,North
2023-07-07,133,Part-005 (High Vol),High Moving,North
2023-07-08,135,Part-005 (High Vol),High Moving,North
2023-07-09,122,Part-005 (High Vol),High Moving,North
2023-07-10,123,Part-005 (High Vol),High Moving,North
2023-07-11,130,Part-005 (High Vol),High Moving,North
2023-07-12,119,Part-005 (High Vol),High Moving,North
2023-07-13,118,Part-005 (High Vol),High Moving,North
2023-07-14,125,Part-005 (High Vol),High Moving,North
2023-07-15,129,Part-005 (High Vol),High Moving,North
2023-07-16,118,Part-005 (High Vol),High Moving,North
2023-07-17,107,Part-005 (High Vol),High Moving,North
2023-07-18,109,Part-005 (High Vol),High Moving,North
2023-07-19,117,Part-005 (High Vol),High Moving,North
2023-07-20,116,Part-005 (High Vol),High Moving,North
2023-07-21,115,Part-005 (High Vol),High Moving,North
2023-07-22,117,Part-005 (High Vol),High Moving,North
2023-07-23,110,Part-005 (High Vol),High Moving,North
2023-07-24,112,Part-005 (High Vol),High Moving,North
2023-07-25,108,Part-005 (High Vol),High Moving,North
2023-07-26,120,Part-005 (High Vol),High Moving,North
2023-07-27,122,Part-005 (High Vol),High Moving,North
2023-07-28,95,Part-005 (High Vol),High Moving,North
2023-07-29,105,Part-005 (High Vol),High Moving,North
2023-07-30,108,Part-005 (High Vol),High Moving,North
2023-07-31,105,Part-005 (High Vol),High Moving,North
2023-08-01,126,Part-005 (High Vol),High Moving,North
2023-08-02,111,Part-005 (High Vol),High Moving,North
2023-08-03,102,Part-005 (High Vol),High Moving,North
2023-08-04,117,Part-005 (High Vol),High Moving,North
2023-08-05,115,Part-005 (High Vol),High Moving,North
2023-08-06,116,Part-005 (High Vol),High Moving,North
2023-08-07,133,Part-005 (High Vol),High Moving,North
2023-08-08,120,Part-005 (High Vol),High Moving,North
2023-08-09,115,Part-005 (High Vol),High Moving,North
2023-08-10,100,Part-005 (High Vol),High Moving,North
2023-08-11,119,Part-005 (High Vol),High Moving,North
2023-08-12,135,Part-005 (High Vol),High Moving,North
2023-08-13,122,Part-005 (High Vol),High Moving,North
2023-08-14,102,Part-005 (High Vol),High Moving,North
2023-08-15,120,Part-005 (High Vol),High Moving,North
2023-08-16,136,Part-005 (High Vol),High Moving,North
2023-08-17,132,Part-005 (High Vol),High Moving,North
2023-08-18,119,Part-005 (High Vol),High Moving,North
2023-08-19,122,Part-005 (High Vol),High Moving,North
2023-08-20,124,Part-005 (High Vol),High Moving,North
2023-08-21,121,Part-005 (High Vol),High Moving,North
2023-08-22,107,Part-005 (High Vol),High Moving,North
2023-08-23,135,Part-005 (High Vol),High Moving,North
2023-08-24,139,Part-005 (High Vol),High Moving,North
2023-08-25,110,Part-005 (High Vol),High Moving,North
2023-08-26,137,Part-005 (High Vol),High Moving,North
2023-08-27,122,Part-005 (High Vol),High Moving,North
2023-08-28,134,Part-005 (High Vol),High Moving,North
2023-08-29,121,Part-005 (High Vol),High Moving,North
2023-08-30,121,Part-005 (High Vol),High Moving,North
2023-08-31,122,Part-005 (High Vol),High Moving,North
2023-09-01,109,Part-005 (High Vol),High Moving,North
2023-09-02,127,Part-005 (High Vol),High Moving,North
2023-09-03,103,Part-005 (High Vol),High Moving,North
2023-09-04,109,Part-005 (High Vol),High Moving,North
2023-09-05,117,Part-005 (High Vol),High Moving,North
2023-09-06,106,Part-005 (High Vol),High Moving,North
2023-09-07,118,Part-005 (High Vol),High Moving,North
2023-09-08,123,Part-005 (High Vol),High Moving,North
2023-09-09,119,Part-005 (High Vol),High Moving,North
2023-09-10,89,Part-005 (High Vol),High Moving,North
2023-09-11,110,Part-005 (High Vol),High Moving,North
2023-09-12,119,Part-005 (High Vol),High Moving,North
2023-09-13,96,Part-005 (High Vol),High Moving,North
2023-09-14,117,Part-005 (High Vol),High Moving,North
2023-09-15,117,Part-005 (High Vol),High Moving,North
2023-09-16,99,Part-005 (High Vol),High Moving,North
2023-09-17,121,Part-005 (High Vol),High Moving,North
2023-09-18,116,Part-005 (High Vol),High Moving,North
2023-09-19,121,Part-005 (High Vol),High Moving,North
2023-09-20,106,Part-005 (High Vol),High Moving,North
2023-09-21,119,Part-005 (High Vol),High Moving,North
2023-09-22,102,Part-005 (High Vol),High Moving,North
2023-09-23,98,Part-005 (High Vol),High Moving,North
2023-09-24,123,Part-005 (High Vol),High Moving,North
2023-09-25,134,Part-005 (High Vol),High Moving,North
2023-09-26,127,Part-005 (High Vol),High Moving,North
2023-09-27,125,Part-005 (High Vol),High Moving,North
2023-09-28,125,Part-005 (High Vol),High Moving,North
2023-09-29,118,Part-005 (High Vol),High Moving,North
2023-09-30,126,Part-005 (High Vol),High Moving,North
2023-10-01,133,Part-005 (High Vol),High Moving,North
2023-10-02,125,Part-005 (High Vol),High Moving,North
2023-10-03,137,Part-005 (High Vol),High Moving,North
2023-10-04,131,Part-005 (High Vol),High Moving,North
2023-10-05,132,Part-005 (High Vol),High Moving,North
2023-10-06,137,Part-005 (High Vol),High Moving,North
2023-10-07,122,Part-005 (High Vol),High Moving,North
2023-10-08,133,Part-005 (High Vol),High Moving,North
2023-10-09,122,Part-005 (High Vol),High Moving,North
2023-10-10,128,Part-005 (High Vol),High Moving,North
2023-10-11,117,Part-005 (High Vol),High Moving,North
2023-10-12,113,Part-005 (High Vol),High Moving,North
2023-10-13,122,Part-005 (High Vol),High Moving,North
2023-10-14,100,Part-005 (High Vol),High Moving,North
2023-10-15,115,Part-005 (High Vol),High Moving,North
2023-10-16,100,Part-005 (High Vol),High Moving,North
2023-10-17,123,Part-005 (High Vol),High Moving,North
2023-10-18,124,Part-005 (High Vol),High Moving,North
2023-10-19,104,Part-005 (High Vol),High Moving,North
2023-10-20,116,Part-005 (High Vol),High Moving,North
2023-10-21,120,Part-005 (High Vol),High Moving,North
2023-10-22,119,Part-005 (High Vol),High Moving,North
2023-10-23,112,Part-005 (High Vol),High Moving,North
2023-10-24,117,Part-005 (High Vol),High Moving,North
2023-10-25,103,Part-005 (High Vol),High Moving,North
2023-10-26,111,Part-005 (High Vol),High Moving,North
2023-10-27,105,Part-005 (High Vol),High Moving,North
2023-10-28,103,Part-005 (High Vol),High Moving,North
2023-10-29,112,Part-005 (High Vol),High Moving,North
2023-10-30,116,Part-005 (High Vol),High Moving,North
2023-10-31,125,Part-005 (High Vol),High Moving,North
2023-11-01,117,Part-005 (High Vol),High Moving,North
2023-11-02,122,Part-005 (High Vol),High Moving,North
2023-11-03,124,Part-005 (High Vol),High Moving,North
2023-11-04,146,Part-005 (High Vol),High Moving,North
2023-11-05,102,Part-005 (High Vol),High Moving,North
2023-11-06,115,Part-005 (High Vol),High Moving,North
2023-11-07,138,Part-005 (High Vol),High Moving,North
2023-11-08,121,Part-005 (High Vol),High Moving,North
2023-11-09,134,Part-005 (High Vol),High Moving,North
2023-11-10,129,Part-005 (High Vol),High Moving,North
2023-11-11,149,Part-005 (High Vol),High Moving,North
2023-11-12,118,Part-005 (High Vol),High Moving,North
2023-11-13,142,Part-005 (High Vol),High Moving,North
2023-11-14,147,Part-005 (High Vol),High Moving,North
2023-11-15,120,Part-005 (High Vol),High Moving,North
2023-11-16,138,Part-005 (High Vol),High Moving,North
2023-11-17,121,Part-005 (High Vol),High Moving,North
2023-11-18,130,Part-005 (High Vol),High Moving,North
2023-11-19,127,Part-005 (High Vol),High Moving,North
2023-11-20,105,Part-005 (High Vol),High Moving,North
2023-11-21,132,Part-005 (High Vol),High Moving,North
2023-11-22,128,Part-005 (High Vol),High Moving,North
2023-11-23,140,Part-005 (High Vol),High Moving,North
2023-11-24,131,Part-005 (High Vol),High Moving,North
2023-11-25,146,Part-005 (High Vol),High Moving,North
2023-11-26,123,Part-005 (High Vol),High Moving,North
2023-11-27,119,Part-005 (High Vol),High Moving,North
2023-11-28,117,Part-005 (High Vol),High Moving,North
2023-11-29,113,Part-005 (High Vol),High Moving,North
2023-11-30,94,Part-005 (High Vol),High Moving,North
2023-12-01,113,Part-005 (High Vol),High Moving,North
2023-12-02,93,Part-005 (High Vol),High Moving,North
2023-12-03,118,Part-005 (High Vol),High Moving,North
2023-12-04,100,Part-005 (High Vol),High Moving,North
2023-12-05,103,Part-005 (High Vol),High Moving,North
2023-12-06,104,Part-005 (High Vol),High Moving,North
2023-12-07,109,Part-005 (High Vol),High Moving,North
2023-12-08,111,Part-005 (High Vol),High Moving,North
2023-12-09,122,Part-005 (High Vol),High Moving,North
2023-12-10,106,Part-005 (High Vol),High Moving,North
2023-12-11,117,Part-005 (High Vol),High Moving,North
2023-12-12,140,Part-005 (High Vol),High Moving,North
2023-12-13,117,Part-005 (High Vol),High Moving,North
2023-12-14,113,Part-005 (High Vol),High Moving,North
2023-12-15,108,Part-005 (High Vol),High Moving,North
2023-12-16,115,Part-005 (High Vol),High Moving,North
2023-12-17,110,Part-005 (High Vol),High Moving,North
2023-12-18,123,Part-005 (High Vol),High Moving,North
2023-12-19,122,Part-005 (High Vol),High Moving,North
2023-12-20,101,Part-005 (High Vol),High Moving,North
2023-12-21,124,Part-005 (High Vol),High Moving,North
2023-12-22,136,Part-005 (High Vol),High Moving,North
2023-12-23,123,Part-005 (High Vol),High Moving,North
2023-12-24,121,Part-005 (High Vol),High Moving,North
2023-12-25,115,Part-005 (High Vol),High Moving,North
2023-12-26,111,Part-005 (High Vol),High Moving,North
2023-12-27,139,Part-005 (High Vol),High Moving,North
2023-12-28,129,Part-005 (High Vol),High Moving,North
2023-12-29,139,Part-005 (High Vol),High Moving,North
2023-12-30,147,Part-005 (High Vol),High Moving,North
2023-12-31,141,Part-005 (High Vol),High Moving,North
2023-01-01,39,Part-006 (Med Vol),Medium Moving,East
2023-01-02,45,Part-006 (Med Vol),Medium Moving,East
2023-01-03,39,Part-006 (Med Vol),Medium Moving,East
2023-01-04,39,Part-006 (Med Vol),Medium Moving,East
2023-01-05,47,Part-006 (Med Vol),Medium Moving,East
2023-01-06,38,Part-006 (Med Vol),Medium Moving,East
2023-01-07,27,Part-006 (Med Vol),Medium Moving,East
2023-01-08,38,Part-006 (Med Vol),Medium Moving,East
2023-01-09,43,Part-006 (Med Vol),Medium Moving,East
2023-01-10,58,Part-006 (Med Vol),Medium Moving,East
2023-01-11,42,Part-006 (Med Vol),Medium Moving,East
2023-01-12,50,Part-006 (Med Vol),Medium Moving,East
2023-01-13,45,Part-006 (Med Vol),Medium Moving,East
2023-01-14,57,Part-006 (Med Vol),Medium Moving,East
2023-01-15,56,Part-006 (Med Vol),Medium Moving,East
2023-01-16,57,Part-006 (Med Vol),Medium Moving,East
2023-01-17,34,Part-006 (Med Vol),Medium Moving,East
2023-01-18,49,Part-006 (Med Vol),Medium Moving,East
2023-01-19,54,Part-006 (Med Vol),Medium Moving,East
2023-01-20,51,Part-006 (Med Vol),Medium Moving,East
2023-01-21,54,Part-006 (Med Vol),Medium Moving,East
2023-01-22,49,Part-006 (Med Vol),Medium Moving,East
2023-01-23,43,Part-006 (Med Vol),Medium Moving,East
2023-01-24,35,Part-006 (Med Vol),Medium Moving,East
2023-01-25,44,Part-006 (Med Vol),Medium Moving,East
2023-01-26,71,Part-006 (Med Vol),Medium Moving,East
2023-01-27,46,Part-006 (Med Vol),Medium Moving,East
2023-01-28,34,Part-006 (Med Vol),Medium Moving,East
2023-01-29,56,Part-006 (Med Vol),Medium Moving,East
2023-01-30,57,Part-006 (Med Vol),Medium Moving,East
2023-01-31,61,Part-006 (Med Vol),Medium Moving,East
2023-02-01,54,Part-006 (Med Vol),Medium Moving,East
2023-02-02,57,Part-006 (Med Vol),Medium Moving,East
2023-02-03,65,Part-006 (Med Vol),Medium Moving,East
2023-02-04,45,Part-006 (Med Vol),Medium Moving,East
2023-02-05,43,Part-006 (Med Vol),Medium Moving,East
2023-02-06,42,Part-006 (Med Vol),Medium Moving,East
2023-02-07,49,Part-006 (Med Vol),Medium Moving,East
2023-02-08,63,Part-006 (Med Vol),Medium Moving,East
2023-02-09,55,Part-006 (Med Vol),Medium Moving,East
2023-02-10,55,Part-006 (Med Vol),Medium Moving,East
2023-02-11,37,Part-006 (Med Vol),Medium Moving,East
2023-02-12,46,Part-006 (Med Vol),Medium Moving,East
2023-02-13,37,Part-006 (Med Vol),Medium Moving,East
2023-02-14,61,Part-006 (Med Vol),Medium Moving,East
2023-02-15,64,Part-006 (Med Vol),Medium Moving,East
2023-02-16,58,Part-006 (Med Vol),Medium Moving,East
2023-02-17,44,Part-006 (Med Vol),Medium Moving,East
2023-02-18,63,Part-006 (Med Vol),Medium Moving,East
2023-02-19,49,Part-006 (Med Vol),Medium Moving,East
2023-02-20,42,Part-006 (Med Vol),Medium Moving,East
2023-02-21,44,Part-006 (Med Vol),Medium Moving,East
2023-02-22,48,Part-006 (Med Vol),Medium Moving,East
2023-02-23,52,Part-006 (Med Vol),Medium Moving,East
2023-02-24,50,Part-006 (Med Vol),Medium Moving,East
2023-02-25,40,Part-006 (Med Vol),Medium Moving,East
2023-02-26,61,Part-006 (Med Vol),Medium Moving,East
2023-02-27,50,Part-006 (Med Vol),Medium Moving,East
2023-02-28,45,Part-006 (Med Vol),Medium Moving,East
2023-03-01,60,Part-006 (Med Vol),Medium Moving,East
2023-03-02,41,Part-006 (Med Vol),Medium Moving,East
2023-03-03,38,Part-006 (Med Vol),Medium Moving,East
2023-03-04,61,Part-006 (Med Vol),Medium Moving,East
2023-03-05,66,Part-006 (Med Vol),Medium Moving,East
2023-03-06,47,Part-006 (Med Vol),Medium Moving,East
2023-03-07,50,Part-006 (Med Vol),Medium Moving,East
2023-03-08,41,Part-006 (Med Vol),Medium Moving,East
2023-03-09,50,Part-006 (Med Vol),Medium Moving,East
2023-03-10,46,Part-006 (Med Vol),Medium Moving,East
2023-03-11,49,Part-006 (Med Vol),Medium Moving,East
2023-03-12,53,Part-006 (Med Vol),Medium Moving,East
2023-03-13,40,Part-006 (Med Vol),Medium Moving,East
2023-03-14,46,Part-006 (Med Vol),Medium Moving,East
2023-03-15,34,Part-006 (Med Vol),Medium Moving,East
2023-03-16,46,Part-006 (Med Vol),Medium Moving,East
2023-03-17,48,Part-006 (Med Vol),Medium Moving,East
2023-03-18,50,Part-006 (Med Vol),Medium Moving,East
2023-03-19,50,Part-006 (Med Vol),Medium Moving,East
2023-03-20,55,Part-006 (Med Vol),Medium Moving,East
2023-03-21,35,Part-006 (Med Vol),Medium Moving,East
2023-03-22,35,Part-006 (Med Vol),Medium Moving,East
2023-03-23,51,Part-006 (Med Vol),Medium Moving,East
2023-03-24,30,Part-006 (Med Vol),Medium Moving,East
2023-03-25,48,Part-006 (Med Vol),Medium Moving,East
2023-03-26,37,Part-006 (Med Vol),Medium Moving,East
2023-03-27,59,Part-006 (Med Vol),Medium Moving,East
2023-03-28,48,Part-006 (Med Vol),Medium Moving,East
2023-03-29,44,Part-006 (Med Vol),Medium Moving,East
2023-03-30,55,Part-006 (Med Vol),Medium Moving,East
2023-03-31,36,Part-006 (Med Vol),Medium Moving,East
2023-04-01,38,Part-006 (Med Vol),Medium Moving,East
2023-04-02,34,Part-006 (Med Vol),Medium Moving,East
2023-04-03,37,Part-006 (Med Vol),Medium Moving,East
2023-04-04,44,Part-006 (Med Vol),Medium Moving,East
2023-04-05,48,Part-006 (Med Vol),Medium Moving,East
2023-04-06,51,Part-006 (Med Vol),Medium Moving,East
2023-04-07,28,Part-006 (Med Vol),Medium Moving,East
2023-04-08,41,Part-006 (Med Vol),Medium Moving,East
2023-04-09,34,Part-006 (Med Vol),Medium Moving,East
2023-04-10,41,Part-006 (Med Vol),Medium Moving,East
2023-04-11,61,Part-006 (Med Vol),Medium Moving,East
2023-04-12,44,Part-006 (Med Vol),Medium Moving,East
2023-04-13,49,Part-006 (Med Vol),Medium Moving,East
2023-04-14,57,Part-006 (Med Vol),Medium Moving,East
2023-04-15,50,Part-006 (Med Vol),Medium Moving,East
2023-04-16,37,Part-006 (Med Vol),Medium Moving,East
2023-04-17,30,Part-006 (Med Vol),Medium Moving,East
2023-04-18,40,Part-006 (Med Vol),Medium Moving,East
2023-04-19,35,Part-006 (Med Vol),Medium Moving,East
2023-04-20,28,Part-006 (Med Vol),Medium Moving,East
2023-04-21,41,Part-006 (Med Vol),Medium Moving,East
2023-04-22,41,Part-006 (Med Vol),Medium Moving,East
2023-04-23,53,Part-006 (Med Vol),Medium Moving,East
2023-04-24,36,Part-006 (Med Vol),Medium Moving,East
2023-04-25,41,Part-006 (Med Vol),Medium Moving,East
2023-04-26,33,Part-006 (Med Vol),Medium Moving,East
2023-04-27,45,Part-006 (Med Vol),Medium Moving,East
2023-04-28,37,Part-006 (Med Vol),Medium Moving,East
2023-04-29,28,Part-006 (Med Vol),Medium Moving,East
2023-04-30,38,Part-006 (Med Vol),Medium Moving,East
2023-05-01,41,Part-006 (Med Vol),Medium Moving,East
2023-05-02,39,Part-006 (Med Vol),Medium Moving,East
2023-05-03,45,Part-006 (Med Vol),Medium Moving,East
2023-05-04,25,Part-006 (Med Vol),Medium Moving,East
2023-05-05,30,Part-006 (Med Vol),Medium Moving,East
2023-05-06,42,Part-006 (Med Vol),Medium Moving,East
2023-05-07,31,Part-006 (Med Vol),Medium Moving,East
2023-05-08,38,Part-006 (Med Vol),Medium Moving,East
2023-05-09,17,Part-006 (Med Vol),Medium Moving,East
2023-05-10,58,Part-006 (Med Vol),Medium Moving,East
2023-05-11,34,Part-006 (Med Vol),Medium Moving,East
2023-05-12,46,Part-006 (Med Vol),Medium Moving,East
2023-05-13,33,Part-006 (Med Vol),Medium Moving,East
2023-05-14,39,Part-006 (Med Vol),Medium Moving,East
2023-05-15,48,Part-006 (Med Vol),Medium Moving,East
2023-05-16,45,Part-006 (Med Vol),Medium Moving,East
2023-05-17,34,Part-006 (Med Vol),Medium Moving,East
2023-05-18,35,Part-006 (Med Vol),Medium Moving,East
2023-05-19,44,Part-006 (Med Vol),Medium Moving,East
2023-05-20,54,Part-006 (Med Vol),Medium Moving,East
2023-05-21,37,Part-006 (Med Vol),Medium Moving,East
2023-05-22,51,Part-006 (Med Vol),Medium Moving,East
2023-05-23,34,Part-006 (Med Vol),Medium Moving,East
2023-05-24,43,Part-006 (Med Vol),Medium Moving,East
2023-05-25,44,Part-006 (Med Vol),Medium Moving,East
2023-05-26,32,Part-006 (Med Vol),Medium Moving,East
2023-05-27,30,Part-006 (Med Vol),Medium Moving,East
2023-05-28,45,Part-006 (Med Vol),Medium Moving,East
2023-05-29,31,Part-006 (Med Vol),Medium Moving,East
2023-05-30,29,Part-006 (Med Vol),Medium Moving,East
2023-05-31,30,Part-006 (Med Vol),Medium Moving,East
2023-06-01,32,Part-006 (Med Vol),Medium Moving,East
2023-06-02,43,Part-006 (Med Vol),Medium Moving,East
2023-06-03,40,Part-006 (Med Vol),Medium Moving,East
2023-06-04,42,Part-006 (Med Vol),Medium Moving,East
2023-06-05,40,Part-006 (Med Vol),Medium Moving,East
2023-06-06,32,Part-006 (Med Vol),Medium Moving,East
2023-06-07,42,Part-006 (Med Vol),Medium Moving,East
2023-06-08,46,Part-006 (Med Vol),Medium Moving,East
2023-06-09,42,Part-006 (Med Vol),Medium Moving,East
2023-06-10,41,Part-006 (Med Vol),Medium Moving,East
2023-06-11,31,Part-006 (Med Vol),Medium Moving,East
2023-06-12,39,Part-006 (Med Vol),Medium Moving,East
2023-06-13,31,Part-006 (Med Vol),Medium Moving,East
2023-06-14,37,Part-006 (Med Vol),Medium Moving,East
2023-06-15,25,Part-006 (Med Vol),Medium Moving,East
2023-06-16,25,Part-006 (Med Vol),Medium Moving,East
2023-06-17,37,Part-006 (Med Vol),Medium Moving,East
2023-06-18,34,Part-006 (Med Vol),Medium Moving,East
2023-06-19,40,Part-006 (Med Vol),Medium Moving,East
2023-06-20,38,Part-006 (Med Vol),Medium Moving,East
2023-06-21,39,Part-006 (Med Vol),Medium Moving,East
2023-06-22,44,Part-006 (Med Vol),Medium Moving,East
2023-06-23,36,Part-006 (Med Vol),Medium Moving,East
2023-06-24,38,Part-006 (Med Vol),Medium Moving,East
2023-06-25,52,Part-006 (Med Vol),Medium Moving,East
2023-06-26,40,Part-006 (Med Vol),Medium Moving,East
2023-06-27,39,Part-006 (Med Vol),Medium Moving,East
2023-06-28,41,Part-006 (Med Vol),Medium Moving,East
2023-06-29,40,Part-006 (Med Vol),Medium Moving,East
2023-06-30,36,Part-006 (Med Vol),Medium Moving,East
2023-07-01,34,Part-006 (Med Vol),Medium Moving,East
2023-07-02,36,Part-006 (Med Vol),Medium Moving,East
2023-07-03,49,Part-006 (Med Vol),Medium Moving,East
2023-07-04,37,Part-006 (Med Vol),Medium Moving,East
2023-07-05,41,Part-006 (Med Vol),Medium Moving,East
2023-07-06,48,Part-006 (Med Vol),Medium Moving,East
2023-07-07,41,Part-006 (Med Vol),Medium Moving,East
2023-07-08,48,Part-006 (Med Vol),Medium Moving,East
2023-07-09,31,Part-006 (Med Vol),Medium Moving,East
2023-07-10,43,Part-006 (Med Vol),Medium Moving,East
2023-07-11,45,Part-006 (Med Vol),Medium Moving,East
2023-07-12,45,Part-006 (Med Vol),Medium Moving,East
2023-07-13,31,Part-006 (Med Vol),Medium Moving,East
