date,demand_quantity,part_id,category,service_center
2023-09-04,120,Part-005 (High Vol),High Moving,North
2023-09-05,126,Part-005 (High Vol),High Moving,North
2023-09-06,108,Part-005 (High Vol),High Moving,North
2023-09-07,137,Part-005 (High Vol),High Moving,North
2023-09-08,144,Part-005 (High Vol),High Moving,North
2023-09-09,96,Part-005 (High Vol),High Moving,North
2023-09-10,120,Part-005 (High Vol),High Moving,North
2023-09-11,119,Part-005 (High Vol),High Moving,North
2023-09-12,142,Part-005 (High Vol),High Moving,North
2023-09-13,141,Part-005 (High Vol),High Moving,North
2023-09-14,158,Part-005 (High Vol),High Moving,North
2023-09-15,116,Part-005 (High Vol),High Moving,North
2023-09-16,101,Part-005 (High Vol),High Moving,North
2023-09-17,101,Part-005 (High Vol),High Moving,North
2023-09-18,116,Part-005 (High Vol),High Moving,North
2023-09-19,142,Part-005 (High Vol),High Moving,North
2023-09-20,129,Part-005 (High Vol),High Moving,North
2023-09-21,123,Part-005 (High Vol),High Moving,North
2023-09-22,121,Part-005 (High Vol),High Moving,North
2023-09-23,150,Part-005 (High Vol),High Moving,North
2023-09-24,142,Part-005 (High Vol),High Moving,North
2023-09-25,191,Part-005 (High Vol),High Moving,North
2023-09-26,135,Part-005 (High Vol),High Moving,North
2023-09-27,163,Part-005 (High Vol),High Moving,North
2023-09-28,174,Part-005 (High Vol),High Moving,North
2023-09-29,161,Part-005 (High Vol),High Moving,North
2023-09-30,165,Part-005 (High Vol),High Moving,North
2023-10-01,144,Part-005 (High Vol),High Moving,North
2023-10-02,171,Part-005 (High Vol),High Moving,North
2023-10-03,156,Part-005 (High Vol),High Moving,North
2023-10-04,146,Part-005 (High Vol),High Moving,North
2023-10-05,172,Part-005 (High Vol),High Moving,North
2023-10-06,191,Part-005 (High Vol),High Moving,North
2023-10-07,165,Part-005 (High Vol),High Moving,North
2023-10-08,138,Part-005 (High Vol),High Moving,North
2023-10-09,141,Part-005 (High Vol),High Moving,North
2023-10-10,154,Part-005 (High Vol),High Moving,North
2023-10-11,135,Part-005 (High Vol),High Moving,North
2023-10-12,137,Part-005 (High Vol),High Moving,North
2023-10-13,178,Part-005 (High Vol),High Moving,North
2023-10-14,142,Part-005 (High Vol),High Moving,North
2023-10-15,118,Part-005 (High Vol),High Moving,North
2023-10-16,133,Part-005 (High Vol),High Moving,North
2023-10-17,110,Part-005 (High Vol),High Moving,North
2023-10-18,148,Part-005 (High Vol),High Moving,North
2023-10-19,138,Part-005 (High Vol),High Moving,North
2023-10-20,151,Part-005 (High Vol),High Moving,North
2023-10-21,115,Part-005 (High Vol),High Moving,North
2023-10-22,124,Part-005 (High Vol),High Moving,North
2023-10-23,118,Part-005 (High Vol),High Moving,North
2023-10-24,114,Part-005 (High Vol),High Moving,North
2023-10-25,103,Part-005 (High Vol),High Moving,North
2023-10-26,126,Part-005 (High Vol),High Moving,North
2023-10-27,143,Part-005 (High Vol),High Moving,North
2023-10-28,134,Part-005 (High Vol),High Moving,North
2023-10-29,126,Part-005 (High Vol),High Moving,North
2023-10-30,117,Part-005 (High Vol),High Moving,North
2023-10-31,128,Part-005 (High Vol),High Moving,North
2023-11-01,140,Part-005 (High Vol),High Moving,North
2023-11-02,124,Part-005 (High Vol),High Moving,North
2023-11-03,122,Part-005 (High Vol),High Moving,North
2023-11-04,137,Part-005 (High Vol),High Moving,North
2023-11-05,175,Part-005 (High Vol),High Moving,North
2023-11-06,144,Part-005 (High Vol),High Moving,North
2023-11-07,156,Part-005 (High Vol),High Moving,North
2023-11-08,138,Part-005 (High Vol),High Moving,North
2023-11-09,172,Part-005 (High Vol),High Moving,North
2023-11-10,152,Part-005 (High Vol),High Moving,North
2023-11-11,170,Part-005 (High Vol),High Moving,North
2023-11-12,167,Part-005 (High Vol),High Moving,North
2023-11-13,171,Part-005 (High Vol),High Moving,North
2023-11-14,163,Part-005 (High Vol),High Moving,North
2023-11-15,167,Part-005 (High Vol),High Moving,North
2023-11-16,191,Part-005 (High Vol),High Moving,North
2023-11-17,171,Part-005 (High Vol),High Moving,North
2023-11-18,176,Part-005 (High Vol),High Moving,North
2023-11-19,155,Part-005 (High Vol),High Moving,North
2023-11-20,188,Part-005 (High Vol),High Moving,North
2023-11-21,147,Part-005 (High Vol),High Moving,North
2023-11-22,189,Part-005 (High Vol),High Moving,North
2023-11-23,169,Part-005 (High Vol),High Moving,North
2023-11-24,168,Part-005 (High Vol),High Moving,North
2023-11-25,147,Part-005 (High Vol),High Moving,North
2023-11-26,146,Part-005 (High Vol),High Moving,North
2023-11-27,144,Part-005 (High Vol),High Moving,North
2023-11-28,143,Part-005 (High Vol),High Moving,North
2023-11-29,143,Part-005 (High Vol),High Moving,North
2023-11-30,142,Part-005 (High Vol),High Moving,North
2023-12-01,143,Part-005 (High Vol),High Moving,North
2023-12-02,151,Part-005 (High Vol),High Moving,North
2023-12-03,152,Part-005 (High Vol),High Moving,North
2023-12-04,131,Part-005 (High Vol),High Moving,North
2023-12-05,133,Part-005 (High Vol),High Moving,North
2023-12-06,130,Part-005 (High Vol),High Moving,North
2023-12-07,137,Part-005 (High Vol),High Moving,North
2023-12-08,119,Part-005 (High Vol),High Moving,North
2023-12-09,147,Part-005 (High Vol),High Moving,North
2023-12-10,139,Part-005 (High Vol),High Moving,North
2023-12-11,141,Part-005 (High Vol),High Moving,North
2023-12-12,129,Part-005 (High Vol),High Moving,North
2023-12-13,128,Part-005 (High Vol),High Moving,North
2023-12-14,161,Part-005 (High Vol),High Moving,North
2023-12-15,128,Part-005 (High Vol),High Moving,North
2023-12-16,180,Part-005 (High Vol),High Moving,North
2023-12-17,131,Part-005 (High Vol),High Moving,North
2023-12-18,181,Part-005 (High Vol),High Moving,North
2023-12-19,160,Part-005 (High Vol),High Moving,North
2023-12-20,150,Part-005 (High Vol),High Moving,North
2023-12-21,169,Part-005 (High Vol),High Moving,North
2023-12-22,167,Part-005 (High Vol),High Moving,North
2023-12-23,175,Part-005 (High Vol),High Moving,North
2023-12-24,161,Part-005 (High Vol),High Moving,North
2023-12-25,183,Part-005 (High Vol),High Moving,North
2023-12-26,177,Part-005 (High Vol),High Moving,North
2023-12-27,173,Part-005 (High Vol),High Moving,North
2023-12-28,157,Part-005 (High Vol),High Moving,North
2023-12-29,154,Part-005 (High Vol),High Moving,North
2023-12-30,164,Part-005 (High Vol),High Moving,North
2023-12-31,152,Part-005 (High Vol),High Moving,North
2023-01-01,63,Part-006 (Med Vol),Medium Moving,East
2023-01-02,74,Part-006 (Med Vol),Medium Moving,East
2023-01-03,78,Part-006 (Med Vol),Medium Moving,East
2023-01-04,79,Part-006 (Med Vol),Medium Moving,East
2023-01-05,79,Part-006 (Med Vol),Medium Moving,East
2023-01-06,73,Part-006 (Med Vol),Medium Moving,East
2023-01-07,77,Part-006 (Med Vol),Medium Moving,East
2023-01-08,75,Part-006 (Med Vol),Medium Moving,East
2023-01-09,70,Part-006 (Med Vol),Medium Moving,East
2023-01-10,88,Part-006 (Med Vol),Medium Moving,East
2023-01-11,84,Part-006 (Med Vol),Medium Moving,East
2023-01-12,71,Part-006 (Med Vol),Medium Moving,East
2023-01-13,73,Part-006 (Med Vol),Medium Moving,East
2023-01-14,82,Part-006 (Med Vol),Medium Moving,East
2023-01-15,92,Part-006 (Med Vol),Medium Moving,East
2023-01-16,75,Part-006 (Med Vol),Medium Moving,East
2023-01-17,94,Part-006 (Med Vol),Medium Moving,East
2023-01-18,100,Part-006 (Med Vol),Medium Moving,East
2023-01-19,86,Part-006 (Med Vol),Medium Moving,East
2023-01-20,80,Part-006 (Med Vol),Medium Moving,East
2023-01-21,91,Part-006 (Med Vol),Medium Moving,East
2023-01-22,88,Part-006 (Med Vol),Medium Moving,East
2023-01-23,85,Part-006 (Med Vol),Medium Moving,East
2023-01-24,85,Part-006 (Med Vol),Medium Moving,East
2023-01-25,86,Part-006 (Med Vol),Medium Moving,East
2023-01-26,71,Part-006 (Med Vol),Medium Moving,East
2023-01-27,90,Part-006 (Med Vol),Medium Moving,East
2023-01-28,95,Part-006 (Med Vol),Medium Moving,East
2023-01-29,87,Part-006 (Med Vol),Medium Moving,East
2023-01-30,81,Part-006 (Med Vol),Medium Moving,East
2023-01-31,89,Part-006 (Med Vol),Medium Moving,East
2023-02-01,99,Part-006 (Med Vol),Medium Moving,East
2023-02-02,100,Part-006 (Med Vol),Medium Moving,East
2023-02-03,89,Part-006 (Med Vol),Medium Moving,East
2023-02-04,81,Part-006 (Med Vol),Medium Moving,East
2023-02-05,83,Part-006 (Med Vol),Medium Moving,East
2023-02-06,99,Part-006 (Med Vol),Medium Moving,East
2023-02-07,94,Part-006 (Med Vol),Medium Moving,East
2023-02-08,82,Part-006 (Med Vol),Medium Moving,East
2023-02-09,92,Part-006 (Med Vol),Medium Moving,East
2023-02-10,81,Part-006 (Med Vol),Medium Moving,East
2023-02-11,101,Part-006 (Med Vol),Medium Moving,East
2023-02-12,92,Part-006 (Med Vol),Medium Moving,East
2023-02-13,93,Part-006 (Med Vol),Medium Moving,East
2023-02-14,92,Part-006 (Med Vol),Medium Moving,East
2023-02-15,93,Part-006 (Med Vol),Medium Moving,East
2023-02-16,85,Part-006 (Med Vol),Medium Moving,East
2023-02-17,85,Part-006 (Med Vol),Medium Moving,East
2023-02-18,93,Part-006 (Med Vol),Medium Moving,East
2023-02-19,91,Part-006 (Med Vol),Medium Moving,East
2023-02-20,91,Part-006 (Med Vol),Medium Moving,East
2023-02-21,79,Part-006 (Med Vol),Medium Moving,East
2023-02-22,96,Part-006 (Med Vol),Medium Moving,East
2023-02-23,85,Part-006 (Med Vol),Medium Moving,East
2023-02-24,90,Part-006 (Med Vol),Medium Moving,East
2023-02-25,91,Part-006 (Med Vol),Medium Moving,East
2023-02-26,90,Part-006 (Med Vol),Medium Moving,East
2023-02-27,87,Part-006 (Med Vol),Medium Moving,East
2023-02-28,94,Part-006 (Med Vol),Medium Moving,East
2023-03-01,87,Part-006 (Med Vol),Medium Moving,East
2023-03-02,85,Part-006 (Med Vol),Medium Moving,East
2023-03-03,83,Part-006 (Med Vol),Medium Moving,East
2023-03-04,92,Part-006 (Med Vol),Medium Moving,East
2023-03-05,98,Part-006 (Med Vol),Medium Moving,East
2023-03-06,73,Part-006 (Med Vol),Medium Moving,East
2023-03-07,76,Part-006 (Med Vol),Medium Moving,East
2023-03-08,78,Part-006 (Med Vol),Medium Moving,East
2023-03-09,84,Part-006 (Med Vol),Medium Moving,East
2023-03-10,88,Part-006 (Med Vol),Medium Moving,East
2023-03-11,78,Part-006 (Med Vol),Medium Moving,East
2023-03-12,90,Part-006 (Med Vol),Medium Moving,East
2023-03-13,83,Part-006 (Med Vol),Medium Moving,East
2023-03-14,85,Part-006 (Med Vol),Medium Moving,East
2023-03-15,86,Part-006 (Med Vol),Medium Moving,East
2023-03-16,107,Part-006 (Med Vol),Medium Moving,East
2023-03-17,67,Part-006 (Med Vol),Medium Moving,East
2023-03-18,93,Part-006 (Med Vol),Medium Moving,East
2023-03-19,80,Part-006 (Med Vol),Medium Moving,East
2023-03-20,76,Part-006 (Med Vol),Medium Moving,East
2023-03-21,79,Part-006 (Med Vol),Medium Moving,East
2023-03-22,76,Part-006 (Med Vol),Medium Moving,East
2023-03-23,84,Part-006 (Med Vol),Medium Moving,East
2023-03-24,71,Part-006 (Med Vol),Medium Moving,East
2023-03-25,81,Part-006 (Med Vol),Medium Moving,East
2023-03-26,76,Part-006 (Med Vol),Medium Moving,East
2023-03-27,80,Part-006 (Med Vol),Medium Moving,East
2023-03-28,77,Part-006 (Med Vol),Medium Moving,East
2023-03-29,90,Part-006 (Med Vol),Medium Moving,East
2023-03-30,91,Part-006 (Med Vol),Medium Moving,East
2023-03-31,85,Part-006 (Med Vol),Medium Moving,East
2023-04-01,78,Part-006 (Med Vol),Medium Moving,East
2023-04-02,80,Part-006 (Med Vol),Medium Moving,East
2023-04-03,79,Part-006 (Med Vol),Medium Moving,East
2023-04-04,76,Part-006 (Med Vol),Medium Moving,East
2023-04-05,81,Part-006 (Med Vol),Medium Moving,East
2023-04-06,75,Part-006 (Med Vol),Medium Moving,East
2023-04-07,69,Part-006 (Med Vol),Medium Moving,East
2023-04-08,70,Part-006 (Med Vol),Medium Moving,East
2023-04-09,57,Part-006 (Med Vol),Medium Moving,East
2023-04-10,78,Part-006 (Med Vol),Medium Moving,East
2023-04-11,72,Part-006 (Med Vol),Medium Moving,East
2023-04-12,81,Part-006 (Med Vol),Medium Moving,East
2023-04-13,76,Part-006 (Med Vol),Medium Moving,East
2023-04-14,83,Part-006 (Med Vol),Medium Moving,East
2023-04-15,68,Part-006 (Med Vol),Medium Moving,East
2023-04-16,62,Part-006 (Med Vol),Medium Moving,East
2023-04-17,62,Part-006 (Med Vol),Medium Moving,East
2023-04-18,78,Part-006 (Med Vol),Medium Moving,East
2023-04-19,56,Part-006 (Med Vol),Medium Moving,East
2023-04-20,61,Part-006 (Med Vol),Medium Moving,East
2023-04-21,76,Part-006 (Med Vol),Medium Moving,East
2023-04-22,59,Part-006 (Med Vol),Medium Moving,East
2023-04-23,63,Part-006 (Med Vol),Medium Moving,East
2023-04-24,77,Part-006 (Med Vol),Medium Moving,East
2023-04-25,59,Part-006 (Med Vol),Medium Moving,East
2023-04-26,64,Part-006 (Med Vol),Medium Moving,East
2023-04-27,63,Part-006 (Med Vol),Medium Moving,East
2023-04-28,49,Part-006 (Med Vol),Medium Moving,East
2023-04-29,68,Part-006 (Med Vol),Medium Moving,East
2023-04-30,66,Part-006 (Med Vol),Medium Moving,East
2023-05-01,65,Part-006 (Med Vol),Medium Moving,East
2023-05-02,72,Part-006 (Med Vol),Medium Moving,East
2023-05-03,62,Part-006 (Med Vol),Medium Moving,East
2023-05-04,83,Part-006 (Med Vol),Medium Moving,East
2023-05-05,63,Part-006 (Med Vol),Medium Moving,East
2023-05-06,65,Part-006 (Med Vol),Medium Moving,East
2023-05-07,64,Part-006 (Med Vol),Medium Moving,East
2023-05-08,65,Part-006 (Med Vol),Medium Moving,East
2023-05-09,60,Part-006 (Med Vol),Medium Moving,East
2023-05-10,49,Part-006 (Med Vol),Medium Moving,East
2023-05-11,47,Part-006 (Med Vol),Medium Moving,East
2023-05-12,66,Part-006 (Med Vol),Medium Moving,East
2023-05-13,68,Part-006 (Med Vol),Medium Moving,East
2023-05-14,54,Part-006 (Med Vol),Medium Moving,East
2023-05-15,67,Part-006 (Med Vol),Medium Moving,East
2023-05-16,59,Part-006 (Med Vol),Medium Moving,East
2023-05-17,56,Part-006 (Med Vol),Medium Moving,East
2023-05-18,61,Part-006 (Med Vol),Medium Moving,East
2023-05-19,64,Part-006 (Med Vol),Medium Moving,East
2023-05-20,57,Part-006 (Med Vol),Medium Moving,East
2023-05-21,48,Part-006 (Med Vol),Medium Moving,East
2023-05-22,45,Part-006 (Med Vol),Medium Moving,East
2023-05-23,52,Part-006 (Med Vol),Medium Moving,East
2023-05-24,51,Part-006 (Med Vol),Medium Moving,East
2023-05-25,62,Part-006 (Med Vol),Medium Moving,East
2023-05-26,65,Part-006 (Med Vol),Medium Moving,East
2023-05-27,65,Part-006 (Med Vol),Medium Moving,East
2023-05-28,50,Part-006 (Med Vol),Medium Moving,East
2023-05-29,62,Part-006 (Med Vol),Medium Moving,East
2023-05-30,56,Part-006 (Med Vol),Medium Moving,East
2023-05-31,56,Part-006 (Med Vol),Medium Moving,East
2023-06-01,68,Part-006 (Med Vol),Medium Moving,East
2023-06-02,76,Part-006 (Med Vol),Medium Moving,East
2023-06-03,67,Part-006 (Med Vol),Medium Moving,East
2023-06-04,64,Part-006 (Med Vol),Medium Moving,East
2023-06-05,60,Part-006 (Med Vol),Medium Moving,East
2023-06-06,73,Part-006 (Med Vol),Medium Moving,East
2023-06-07,53,Part-006 (Med Vol),Medium Moving,East
2023-06-08,69,Part-006 (Med Vol),Medium Moving,East
2023-06-09,51,Part-006 (Med Vol),Medium Moving,East
2023-06-10,65,Part-006 (Med Vol),Medium Moving,East
2023-06-11,59,Part-006 (Med Vol),Medium Moving,East
2023-06-12,61,Part-006 (Med Vol),Medium Moving,East
2023-06-13,68,Part-006 (Med Vol),Medium Moving,East
2023-06-14,47,Part-006 (Med Vol),Medium Moving,East
2023-06-15,63,Part-006 (Med Vol),Medium Moving,East
2023-06-16,62,Part-006 (Med Vol),Medium Moving,East
2023-06-17,69,Part-006 (Med Vol),Medium Moving,East
2023-06-18,76,Part-006 (Med Vol),Medium Moving,East
2023-06-19,70,Part-006 (Med Vol),Medium Moving,East
2023-06-20,62,Part-006 (Med Vol),Medium Moving,East
2023-06-21,76,Part-006 (Med Vol),Medium Moving,East
2023-06-22,74,Part-006 (Med Vol),Medium Moving,East
2023-06-23,76,Part-006 (Med Vol),Medium Moving,East
2023-06-24,65,Part-006 (Med Vol),Medium Moving,East
2023-06-25,71,Part-006 (Med Vol),Medium Moving,East
2023-06-26,63,Part-006 (Med Vol),Medium Moving,East
2023-06-27,72,Part-006 (Med Vol),Medium Moving,East
2023-06-28,74,Part-006 (Med Vol),Medium Moving,East
2023-06-29,74,Part-006 (Med Vol),Medium Moving,East
2023-06-30,78,Part-006 (Med Vol),Medium Moving,East
2023-07-01,76,Part-006 (Med Vol),Medium Moving,East
2023-07-02,58,Part-006 (Med Vol),Medium Moving,East
2023-07-03,73,Part-006 (Med Vol),Medium Moving,East
2023-07-04,73,Part-006 (Med Vol),Medium Moving,East
2023-07-05,84,Part-006 (Med Vol),Medium Moving,East
2023-07-06,78,Part-006 (Med Vol),Medium Moving,East
2023-07-07,67,Part-006 (Med Vol),Medium Moving,East
2023-07-08,80,Part-006 (Med Vol),Medium Moving,East
2023-07-09,67,Part-006 (Med Vol),Medium Moving,East
2023-07-10,76,Part-006 (Med Vol),Medium Moving,East
2023-07-11,66,Part-006 (Med Vol),Medium Moving,East
2023-07-12,82,Part-006 (Med Vol),Medium Moving,East
2023-07-13,78,Part-006 (Med Vol),Medium Moving,East
2023-07-14,67,Part-006 (Med Vol),Medium Moving,East
2023-07-15,67,Part-006 (Med Vol),Medium Moving,East
2023-07-16,88,Part-006 (Med Vol),Medium Moving,East
2023-07-17,79,Part-006 (Med Vol),Medium Moving,East
2023-07-18,65,Part-006 (Med Vol),Medium Moving,East
2023-07-19,67,Part-006 (Med Vol),Medium Moving,East
2023-07-20,76,Part-006 (Med Vol),Medium Moving,East
2023-07-21,97,Part-006 (Med Vol),Medium Moving,East
2023-07-22,94,Part-006 (Med Vol),Medium Moving,East
2023-07-23,77,Part-006 (Med Vol),Medium Moving,East
2023-07-24,79,Part-006 (Med Vol),Medium Moving,East
2023-07-25,74,Part-006 (Med Vol),Medium Moving,East
2023-07-26,84,Part-006 (Med Vol),Medium Moving,East
2023-07-27,99,Part-006 (Med Vol),Medium Moving,East
2023-07-28,80,Part-006 (Med Vol),Medium Moving,East
2023-07-29,73,Part-006 (Med Vol),Medium Moving,East
2023-07-30,79,Part-006 (Med Vol),Medium Moving,East
2023-07-31,97,Part-006 (Med Vol),Medium Moving,East
2023-08-01,98,Part-006 (Med Vol),Medium Moving,East
2023-08-02,87,Part-006 (Med Vol),Medium Moving,East
2023-08-03,87,Part-006 (Med Vol),Medium Moving,East
2023-08-04,82,Part-006 (Med Vol),Medium Moving,East
2023-08-05,79,Part-006 (Med Vol),Medium Moving,East
2023-08-06,71,Part-006 (Med Vol),Medium Moving,East
2023-08-07,79,Part-006 (Med Vol),Medium Moving,East
2023-08-08,85,Part-006 (Med Vol),Medium Moving,East
2023-08-09,101,Part-006 (Med Vol),Medium Moving,East
2023-08-10,97,Part-006 (Med Vol),Medium Moving,East
2023-08-11,82,Part-006 (Med Vol),Medium Moving,East
2023-08-12,81,Part-006 (Med Vol),Medium Moving,East
2023-08-13,97,Part-006 (Med Vol),Medium Moving,East
2023-08-14,86,Part-006 (Med Vol),Medium Moving,East
2023-08-15,96,Part-006 (Med Vol),Medium Moving,East
2023-08-16,87,Part-006 (Med Vol),Medium Moving,East
2023-08-17,100,Part-006 (Med Vol),Medium Moving,East
2023-08-18,75,Part-006 (Med Vol),Medium Moving,East
2023-08-19,108,Part-006 (Med Vol),Medium Moving,East
2023-08-20,93,Part-006 (Med Vol),Medium Moving,East
2023-08-21,88,Part-006 (Med Vol),Medium Moving,East
2023-08-22,79,Part-006 (Med Vol),Medium Moving,East
2023-08-23,80,Part-006 (Med Vol),Medium Moving,East
2023-08-24,100,Part-006 (Med Vol),Medium Moving,East
2023-08-25,85,Part-006 (Med Vol),Medium Moving,East
2023-08-26,71,Part-006 (Med Vol),Medium Moving,East
2023-08-27,94,Part-006 (Med Vol),Medium Moving,East
2023-08-28,98,Part-006 (Med Vol),Medium Moving,East
2023-08-29,86,Part-006 (Med Vol),Medium Moving,East
2023-08-30,90,Part-006 (Med Vol),Medium Moving,East
2023-08-31,99,Part-006 (Med Vol),Medium Moving,East
2023-09-01,94,Part-006 (Med Vol),Medium Moving,East
2023-09-02,103,Part-006 (Med Vol),Medium Moving,East
2023-09-03,96,Part-006 (Med Vol),Medium Moving,East
2023-09-04,87,Part-006 (Med Vol),Medium Moving,East
2023-09-05,95,Part-006 (Med Vol),Medium Moving,East
2023-09-06,99,Part-006 (Med Vol),Medium Moving,East
2023-09-07,95,Part-006 (Med Vol),Medium Moving,East
2023-09-08,93,Part-006 (Med Vol),Medium Moving,East
2023-09-09,87,Part-006 (Med Vol),Medium Moving,East
2023-09-10,89,Part-006 (Med Vol),Medium Moving,East
2023-09-11,84,Part-006 (Med Vol),Medium Moving,East
2023-09-12,95,Part-006 (Med Vol),Medium Moving,East
2023-09-13,76,Part-006 (Med Vol),Medium Moving,East
2023-09-14,74,Part-006 (Med Vol),Medium Moving,East
2023-09-15,72,Part-006 (Med Vol),Medium Moving,East
2023-09-16,69,Part-006 (Med Vol),Medium Moving,East
2023-09-17,85,Part-006 (Med Vol),Medium Moving,East
2023-09-18,97,Part-006 (Med Vol),Medium Moving,East
2023-09-19,69,Part-006 (Med Vol),Medium Moving,East
2023-09-20,99,Part-006 (Med Vol),Medium Moving,East
2023-09-21,80,Part-006 (Med Vol),Medium Moving,East
2023-09-22,88,Part-006 (Med Vol),Medium Moving,East
2023-09-23,78,Part-006 (Med Vol),Medium Moving,East
2023-09-24,73,Part-006 (Med Vol),Medium Moving,East
2023-09-25,92,Part-006 (Med Vol),Medium Moving,East
2023-09-26,84,Part-006 (Med Vol),Medium Moving,East
2023-09-27,86,Part-006 (Med Vol),Medium Moving,East
2023-09-28,85,Part-006 (Med Vol),Medium Moving,East
2023-09-29,82,Part-006 (Med Vol),Medium Moving,East
2023-09-30,75,Part-006 (Med Vol),Medium Moving,East
2023-10-01,84,Part-006 (Med Vol),Medium Moving,East
2023-10-02,76,Part-006 (Med Vol),Medium Moving,East
2023-10-03,66,Part-006 (Med Vol),Medium Moving,East
2023-10-04,82,Part-006 (Med Vol),Medium Moving,East
2023-10-05,68,Part-006 (Med Vol),Medium Moving,East
2023-10-06,74,Part-006 (Med Vol),Medium Moving,East
2023-10-07,96,Part-006 (Med Vol),Medium Moving,East
2023-10-08,78,Part-006 (Med Vol),Medium Moving,East
2023-10-09,76,Part-006 (Med Vol),Medium Moving,East
2023-10-10,72,Part-006 (Med Vol),Medium Moving,East
2023-10-11,76,Part-006 (Med Vol),Medium Moving,East
2023-10-12,86,Part-006 (Med Vol),Medium Moving,East
2023-10-13,69,Part-006 (Med Vol),Medium Moving,East
2023-10-14,64,Part-006 (Med Vol),Medium Moving,East
2023-10-15,66,Part-006 (Med Vol),Medium Moving,East
2023-10-16,83,Part-006 (Med Vol),Medium Moving,East
2023-10-17,69,Part-006 (Med Vol),Medium Moving,East
2023-10-18,66,Part-006 (Med Vol),Medium Moving,East
2023-10-19,70,Part-006 (Med Vol),Medium Moving,East
2023-10-20,72,Part-006 (Med Vol),Medium Moving,East
2023-10-21,76,Part-006 (Med Vol),Medium Moving,East
2023-10-22,69,Part-006 (Med Vol),Medium Moving,East
2023-10-23,60,Part-006 (Med Vol),Medium Moving,East
2023-10-24,62,Part-006 (Med Vol),Medium Moving,East
2023-10-25,54,Part-006 (Med Vol),Medium Moving,East
2023-10-26,78,Part-006 (Med Vol),Medium Moving,East
2023-10-27,72,Part-006 (Med Vol),Medium Moving,East
2023-10-28,66,Part-006 (Med Vol),Medium Moving,East
2023-10-29,67,Part-006 (Med Vol),Medium Moving,East
2023-10-30,61,Part-006 (Med Vol),Medium Moving,East
2023-10-31,76,Part-006 (Med Vol),Medium Moving,East
2023-11-01,55,Part-006 (Med Vol),Medium Moving,East
2023-11-02,62,Part-006 (Med Vol),Medium Moving,East
2023-11-03,62,Part-006 (Med Vol),Medium Moving,East
2023-11-04,67,Part-006 (Med Vol),Medium Moving,East
2023-11-05,64,Part-006 (Med Vol),Medium Moving,East
2023-11-06,59,Part-006 (Med Vol),Medium Moving,East
2023-11-07,57,Part-006 (Med Vol),Medium Moving,East
2023-11-08,54,Part-006 (Med Vol),Medium Moving,East
2023-11-09,49,Part-006 (Med Vol),Medium Moving,East
2023-11-10,64,Part-006 (Med Vol),Medium Moving,East
2023-11-11,58,Part-006 (Med Vol),Medium Moving,East
2023-11-12,57,Part-006 (Med Vol),Medium Moving,East
2023-11-13,63,Part-006 (Med Vol),Medium Moving,East
2023-11-14,66,Part-006 (Med Vol),Medium Moving,East
2023-11-15,64,Part-006 (Med Vol),Medium Moving,East
2023-11-16,50,Part-006 (Med Vol),Medium Moving,East
2023-11-17,63,Part-006 (Med Vol),Medium Moving,East
2023-11-18,83,Part-006 (Med Vol),Medium Moving,East
2023-11-19,64,Part-006 (Med Vol),Medium Moving,East
2023-11-20,61,Part-006 (Med Vol),Medium Moving,East
2023-11-21,55,Part-006 (Med Vol),Medium Moving,East
2023-11-22,53,Part-006 (Med Vol),Medium Moving,East
2023-11-23,56,Part-006 (Med Vol),Medium Moving,East
2023-11-24,67,Part-006 (Med Vol),Medium Moving,East
2023-11-25,64,Part-006 (Med Vol),Medium Moving,East
2023-11-26,64,Part-006 (Med Vol),Medium Moving,East
2023-11-27,64,Part-006 (Med Vol),Medium Moving,East
2023-11-28,72,Part-006 (Med Vol),Medium Moving,East
2023-11-29,54,Part-006 (Med Vol),Medium Moving,East
2023-11-30,60,Part-006 (Med Vol),Medium Moving,East
2023-12-01,63,Part-006 (Med Vol),Medium Moving,East
2023-12-02,60,Part-006 (Med Vol),Medium Moving,East
2023-12-03,57,Part-006 (Med Vol),Medium Moving,East
2023-12-04,54,Part-006 (Med Vol),Medium Moving,East
2023-12-05,46,Part-006 (Med Vol),Medium Moving,East
2023-12-06,62,Part-006 (Med Vol),Medium Moving,East
2023-12-07,72,Part-006 (Med Vol),Medium Moving,East
2023-12-08,62,Part-006 (Med Vol),Medium Moving,East
2023-12-09,40,Part-006 (Med Vol),Medium Moving,East
2023-12-10,63,Part-006 (Med Vol),Medium Moving,East
2023-12-11,59,Part-006 (Med Vol),Medium Moving,East
2023-12-12,43,Part-006 (Med Vol),Medium Moving,East
2023-12-13,58,Part-006 (Med Vol),Medium Moving,East
2023-12-14,65,Part-006 (Med Vol),Medium Moving,East
2023-12-15,64,Part-006 (Med Vol),Medium Moving,East
2023-12-16,65,Part-006 (Med Vol),Medium Moving,East
2023-12-17,57,Part-006 (Med Vol),Medium Moving,East
2023-12-18,55,Part-006 (Med Vol),Medium Moving,East
2023-12-19,60,Part-006 (Med Vol),Medium Moving,East
2023-12-20,48,Part-006 (Med Vol),Medium Moving,East
2023-12-21,65,Part-006 (Med Vol),Medium Moving,East
2023-12-22,71,Part-006 (Med Vol),Medium Moving,East
2023-12-23,67,Part-006 (Med Vol),Medium Moving,East
2023-12-24,57,Part-006 (Med Vol),Medium Moving,East
